编号,片段名,文本,语言,中文,label,音频路径,answer
57068,电视剧7 EP29,,马来语,一不开心就想听人唱歌,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_45,000_00_06_46,640.wav","Bila tak gembira, terus teringin dengar orang menyanyi."
57069,电视剧7 EP29,,马来语,你相信奇迹吗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_59,160_00_07_00,080.wav",Awak percaya keajaiban?
57070,电视剧7 EP29,,马来语,赢不了赢不了呗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_11,160_00_07_12,160.wav","Tak boleh menang, tak boleh menanglah."
57071,电视剧7 EP29,,马来语,不了咱俩一起去抱头痛哭,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_12,640_00_07_14,280.wav","Tak payah, mari kita berpeluk dan menangis bersama."
57072,电视剧7 EP29,,马来语,从来都不会,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_26,720_00_07_27,520.wav",Tak pernah sama sekali.
57073,电视剧7 EP29,,马来语,当初在我犹豫要不要进二队的时候是你鼓励我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_28,320_00_07_32,240.wav","Ketika saya ragu-ragu untuk masuk pasukan kedua, awaklah yang memberi semangat kepada saya."
57074,电视剧7 EP29,,马来语,我跟依兰不对付的时候是你支持我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_33,440_00_07_36,040.wav","Semasa saya tak akur dengan Yilan, awaklah yang menyokong saya."
57075,电视剧7 EP29,,马来语,还有好几次为啥觉得自己挺不过去的时候也是一直陪着我来着,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_37,080_00_07_41,760.wav","Dan beberapa kali ketika saya rasa tak mampu bertahan, awak juga sentiasa menemani saya."
57076,电视剧7 EP29,,马来语,这种事情根本不需要奇迹,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_05,560_00_08_08,120.wav",Perkara seperti ini langsung tidak memerlukan keajaiban.
57077,电视剧7 EP29,,马来语,兄弟们我彻底崩了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_15,200_00_08_16,720.wav","Saudara-saudara, aku dah betul-betul collapse."
57078,电视剧7 EP29,,马来语,一边帽子欺负你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_23,840_00_08_24,440_chinesetts.wav",Topi sebelah membuli awak.
57079,电视剧7 EP29,,马来语,跟你报了减压班,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_26,840_00_08_28,000.wav",Sudah daftarkan awak untuk kelas pengurusan stres.
57080,电视剧7 EP29,,马来语,明天一大早去吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_28,040_00_08_29,040.wav",Pergi awal pagi esok.
57081,电视剧7 EP29,,马来语,手轻轻摸摸你的腹部,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_47,200_00_08_49,640.wav",Tangan perlahan-lahan menyentuh perut awak.
57082,电视剧7 EP29,,马来语,手摸摸你的腹部,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_50,480_00_08_52,120.wav",Sentuh perut awak dengan tangan.
57083,电视剧7 EP29,,马来语,感受来自宝宝的力量,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_53,120_00_08_55,680.wav",Rasai kekuatan yang datang dari bayi.
57084,电视剧7 EP29,,马来语,加味逍遥丸人参归脾丸六味地黄丸壮腰健肾,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_22,080_00_09_29,200.wav","Pil Jia Wei Xiao Yao, Pil Ren Shen Gui Pi, Pil Liu Wei Di Huang, Pil Zhuang Yao Jian Shen"
57085,电视剧7 EP29,,马来语,不好意思这是我的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_30,440_00_09_31,560.wav","Maaf, ini milik saya."
57086,电视剧7 EP29,,马来语,您不是西医,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_33,000_00_09_34,120.wav",Awak bukan doktor perubatan Barat.
57087,电视剧7 EP29,,马来语,中西合并疗效快啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_34,560_00_09_36,000.wav",Gabungan perubatan Cina dan Barat memberikan kesan penyembuhan yang cepat.
57088,电视剧7 EP29,,马来语,但这些药对肾亏没用啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_36,440_00_09_38,120.wav",Tetapi ubat-ubat ini tidak berguna untuk masalah buah pinggang lemah.
57089,电视剧7 EP29,,马来语,这病主要还是要靠自身意志,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_39,200_00_09_41,720.wav",Penyakit ini terutamanya bergantung pada tekad diri sendiri.
57090,电视剧7 EP29,,马来语,愿闻其详,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_42,720_00_09_43,640.wav",Saya ingin mendengar dengan lebih terperinci.
57091,电视剧7 EP29,,马来语,从心理学上讲这种病其实就是你的一个心态,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_46,040_00_09_51,120.wav","Dari sudut psikologi, penyakit ini sebenarnya hanyalah satu keadaan mental anda."
57092,电视剧7 EP29,,马来语,我们都很喜欢你的乐队,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_59,080_00_10_00,640.wav",Kami semua sangat menyukai kumpulan muzik awak.
57093,电视剧7 EP29,,马来语,看什么呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_20,120_00_10_20,760.wav",Tengok apa?
57094,电视剧7 EP29,,马来语,这个是你画的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_23,640_00_10_24,760.wav",Ini lukisan awak?
57095,电视剧7 EP29,,马来语,哇校内网传疯了这个,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_25,680_00_10_27,640.wav","Wah, ini viral gila dalam kampus!"
57096,电视剧7 EP29,,马来语,作者的本尊就是我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_28,600_00_10_30,640.wav",Penulis sebenarnya adalah saya.
57097,电视剧7 EP29,,马来语,我听了乐队的事儿,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_31,720_00_10_33,080.wav",Saya dengar tentang hal kugiran itu.
57098,电视剧7 EP29,,马来语,我觉得太可惜了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_33,120_00_10_34,320.wav",Saya rasa sayang sekali.
57099,电视剧7 EP29,,马来语,就画了个短篇漫画发在校园网上,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_34,400_00_10_37,240.wav",hanya melukis komik pendek dan memuat naiknya di laman web kampus.
57100,电视剧7 EP29,,马来语,本来也就随便画画,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_38,240_00_10_39,800.wav","Asalnya, saya hanya melukis sesuka hati."
57101,电视剧7 EP29,,马来语,群里一直有人求不要让他们解散,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_47,120_00_10_49,440.wav",Dalam kumpulan ini sentiasa ada yang memohon supaya jangan biarkan mereka dibubarkan.
57102,电视剧7 EP29,,马来语,还想再听他们唱一,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_49,800_00_10_51,360.wav",Nak dengar mereka menyanyi lagi.
57103,电视剧7 EP29,,马来语,不信你看,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_51,840_00_10_52,720.wav","Percayalah, tengoklah."
57104,电视剧7 EP29,,马来语,还有很多人在下面留言说想再听你们唱一次呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_00,120_00_11_03,040.wav","Ramai lagi yang meninggalkan komen di bawah, menyatakan ingin mendengar kamu menyanyi sekali lagi."
57105,电视剧7 EP29,,马来语,原来学校有这么多人都知道我们呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_04,120_00_11_06,280.wav",Rupa-rupanya ramai orang di sekolah ini yang mengenali kami.
57106,电视剧7 EP29,,马来语,连我都有粉丝群了快看,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_06,440_00_11_08,480.wav","Saya pun ada kumpulan peminat sekarang, cepat lihat!"
57107,电视剧7 EP29,,马来语,画得真好,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_11,400_00_11_12,360.wav",Lukisan ini sangat bagus!
57108,电视剧7 EP29,,马来语,谢谢你啊团子,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_12,680_00_11_13,800.wav","Terima kasih, Tuan Zi."
57109,电视剧7 EP29,,马来语,主要还是你们的故事励志嘛,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_15,120_00_11_17,040.wav","Yang paling penting, cerita kamu sangat memberi inspirasi."
57110,电视剧7 EP29,,马来语,你看下面有一个置顶的帖子,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_17,520_00_11_19,160.wav","Lihat di bawah, ada satu pos yang disematkan."
57111,电视剧7 EP29,,马来语,水哥你看一眼,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_19,320_00_11_20,520.wav","Abang Shui, tolong tengok sekejap."
57112,电视剧7 EP29,,马来语,他们还说想让你去参加那个呃校毕业晚会的节目选拔呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_21,320_00_11_25,440.wav",Mereka juga kata nak ajak awak sertai pemilihan program untuk majlis graduasi sekolah itu.
57113,电视剧7 EP29,,马来语,到时候我们也去给你们当粉丝后援团,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_27,320_00_11_30,200.wav","Pada masa itu, kami juga akan pergi untuk menjadi kumpulan penyokong kamu."
57114,电视剧7 EP29,,马来语,没有问题,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_30,240_00_11_30,800.wav",Tiada masalah.
57115,电视剧7 EP29,,马来语,之前你们可能一直是觉得自己是孤立无援的状态,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_12_26,520_00_12_29,600.wav","Sebelum ini, mungkin kamu selalu rasa diri kamu dalam keadaan terpencil dan tiada bantuan."
57116,电视剧7 EP29,,马来语,万一就能行呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_12_31,320_00_12_32,520.wav",Bagaimana kalau ia berjaya?
57117,电视剧7 EP29,,马来语,你们相信奇迹吗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_12_41,160_00_12_43,240.wav",Adakah kamu percaya pada keajaiban?
57118,电视剧7 EP29,,马来语,反正我不信,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_12_48,240_00_12_49,040.wav","Apa-apa pun, saya tak percaya."
57119,电视剧7 EP29,,马来语,我一早上没见你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_14_20,960_00_14_21,880_chinesetts.wav",Sepanjang pagi ini saya tak jumpa awak.
57120,电视剧7 EP29,,马来语,说什么呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_14_22,640_00_14_23,360.wav",Apa yang awak cakap?
57121,电视剧7 EP29,,马来语,那你赶快开始准备吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_14_26,160_00_14_27,360.wav","Kalau begitu, cepatlah mula bersiap."
57122,电视剧7 EP29,,马来语,没时间了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_14_27,360_00_14_28,160.wav",Tak ada masa lagi.
57123,电视剧7 EP29,,马来语,那你去隔壁猪肚鸡店找找啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_14_46,760_00_14_48,720.wav","Kalau begitu, awak pergilah cari di kedai babi perut ayam sebelah."
57124,电视剧7 EP29,,马来语,郝教练你怎么在这儿呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_15_52,320_00_15_54,200.wav","Jurulatih Hao, mengapa awak ada di sini?"
57125,电视剧7 EP29,,马来语,教练您赶紧给师母回个电话吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_15_58,040_00_16_00,000.wav","Cikgu, cepatlah telefon kembali kepada isteri cikgu."
57126,电视剧7 EP29,,马来语,是不是因为手术的事儿又和师母闹别扭了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_02,800_00_16_05,720.wav",Adakah awak bergaduh dengan isteri guru kerana hal pembedahan itu?
57127,电视剧7 EP29,,马来语,他年轻的时候喜欢一部小说叫巴黎圣母院,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_07,400_00_16_13,360.wav",Dia suka sebuah novel bernama Notre-Dame de Paris semasa muda.
57128,电视剧7 EP29,,马来语,一直叨叨说等有机会啊能去趟巴黎圣母院,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_14,520_00_16_20,280.wav",Asyik cakap tunggu peluang untuk pergi ke Notre Dame de Paris.
57129,电视剧7 EP29,,马来语,后来行了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_25,280_00_16_26,360.wav","Kemudian, ia berjaya."
57130,电视剧7 EP29,,马来语,我就跟她说等我退休,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_27,320_00_16_29,600.wav",Saya akan beritahu dia tunggu sehingga saya bersara.
57131,电视剧7 EP29,,马来语,我退休之后啊我陪你去趟巴黎圣母院,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_30,800_00_16_34,840.wav","Selepas saya bersara, saya akan temani awak pergi ke Notre Dame de Paris."
57132,电视剧7 EP29,,马来语,我这个病我跟大夫谈过,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_40,040_00_16_42,000.wav",Saya sudah berbincang dengan doktor tentang penyakit saya ini.
57133,电视剧7 EP29,,马来语,要是做手术百分之五的几率,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_42,600_00_16_46,440.wav","Jika menjalani pembedahan, peluangnya ialah 5%."
57134,电视剧7 EP29,,马来语,彻底去不了了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_48,120_00_16_49,240.wav",Tak boleh pergi langsung.
57135,电视剧7 EP29,,马来语,要是不做手术能去,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_50,400_00_16_52,200.wav",Kalau tak buat pembedahan boleh pergi?
57136,电视剧7 EP29,,马来语,但是不能坐着要躺着,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_53,120_00_16_55,720.wav","Tapi tak boleh duduk, kena baring."
57137,电视剧7 EP29,,马来语,买个头等舱躺到巴黎,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_56,520_00_16_59,000.wav",Beli tiket kelas pertama dan baring sampai Paris.
57138,电视剧7 EP29,,马来语,躺到巴黎那还得他照顾我呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_16_59,360_00_17_03,760.wav","Baring di Paris, dia pula yang perlu jaga saya."
57139,电视剧7 EP29,,马来语,就这么一个简单的愿望几十年都实现不了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_09,760_00_17_14,720.wav","Hanya satu keinginan yang sederhana ini, puluhan tahun pun tidak dapat direalisasikan."
57140,电视剧7 EP29,,马来语,实现不了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_16,720_00_17_17,560.wav",Tidak dapat direalisasikan.
57141,电视剧7 EP29,,马来语,还没到山穷水尽呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_19,040_00_17_21,000.wav",Belum sampai ke tahap putus asa lagi.
57142,电视剧7 EP29,,马来语,教练现在想也不晚呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_21,000_00_17_24,640.wav","Jurulatih, masih belum terlambat untuk berfikir sekarang."
57143,电视剧7 EP29,,马来语,我明白教练,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_25,520_00_17_26,320.wav","Saya faham, jurulatih."
57144,电视剧7 EP29,,马来语,越简单的事情越难,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_27,200_00_17_28,440.wav","Perkara yang lebih mudah, lebih susah."
57145,电视剧7 EP29,,马来语,三儿您明知道问题在哪就,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_28,840_00_17_30,840.wav","San, awak memang tahu di mana masalahnya."
57146,电视剧7 EP29,,马来语,却无能为力,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_30,840_00_17_31,520.wav",tetapi tidak berdaya.
57147,电视剧7 EP29,,马来语,确实很无奈,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_32,720_00_17_33,480_chinesetts.wav",Memang sangat tidak berdaya.
57148,电视剧7 EP29,,马来语,希望希望是,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_17_50,760_00_17_57,360_chinesetts.wav",Harapan adalah harapan.
57149,电视剧7 EP29,,马来语,你看他系着红围巾呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_18_01,320_00_18_03,360.wav","Tengok, dia pakai selendang merah."
57150,电视剧7 EP29,,马来语,希望是天鹅真的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_18_05,720_00_18_07,760.wav",Harap-harap angsa itu benar.
57151,电视剧7 EP29,,马来语,如果我没有看错的话那是一只,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_18_19,720_00_18_23,480.wav","Kalau tak silap saya, itu seekor..."
57152,电视剧7 EP29,,马来语,希望哟状态回来了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_18_28,120_00_19_01,760.wav",Harap-harap keadaan kembali seperti sedia kala.
57153,电视剧7 EP29,,马来语,能不能不迟到,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_19,480_00_19_20,600.wav",Boleh tak jangan lewat?
57154,电视剧7 EP29,,马来语,拿个冠军给我长长脸,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_21,040_00_19_22,280.wav",Bawa pulang kejuaraan untuk banggakan saya.
57155,电视剧7 EP29,,马来语,老李你都一把年纪了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_22,560_00_19_24,120.wav","Li, awak sudah tua."
57156,电视剧7 EP29,,马来语,你少跟我贫啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_26,360_00_19_27,480.wav",Jangan banyak cakap dengan saya.
57157,电视剧7 EP29,,马来语,可是明天我们决赛,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_31,240_00_19_34,680.wav","Namun, esok kita akan bertanding di final."
57158,电视剧7 EP29,,马来语,不用商量了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_19_41,760_00_19_42,520.wav",Tak perlu berbincang lagi.
57159,电视剧8 EP13,,英语,那你觉得刚刚是谁派来的人,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_21,960_00_08_24,960.wav",Then who do you think sent those people just now?
57160,电视剧8 EP13,,泰语,那你觉得刚刚是谁派来的人,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_21,960_00_08_24,960.wav",นายคิดว่าเมื่อกี้ใครเป็นคนส่งมา
57161,电视剧8 EP13,,英语,如果真要是冯广云你再查下去就不是停职这么简单了,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_32,760_00_08_37,840.wav","If it's really Feng Guangyun, continuing your investigation won't just result in suspension—it'll be much worse."
57162,电视剧8 EP13,,泰语,如果真要是冯广云你再查下去就不是停职这么简单了,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_32,760_00_08_37,840.wav",ถ้าหากเป็นเฟิงกวงยุนจริง ๆ การที่คุณสืบสวนต่อไป มันจะไม่ใช่แค่ถูกพักงานง่าย ๆ แบบนี้แล้ว
57163,电视剧8 EP13,,英语,校徽的图案,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_47,120_00_08_48,080.wav",The design of the school emblem.
57164,电视剧8 EP13,,泰语,校徽的图案,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_47,120_00_08_48,080.wav",ตราสัญลักษณ์ของโรงเรียน
57165,电视剧8 EP13,,英语,你虽然看一眼就记住了,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_51,360_00_08_53,440.wav",You remembered it at a glance.
57166,电视剧8 EP13,,泰语,你虽然看一眼就记住了,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_51,360_00_08_53,440.wav",เธอจำได้แม้แค่ดูแวบเดียว
57167,电视剧8 EP13,,英语,接下来我自己查吧,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_54,240_00_08_55,640.wav",I'll look into it myself.
57168,电视剧8 EP13,,泰语,接下来我自己查吧,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_54,240_00_08_55,640.wav",เดี๋ยวฉันจะค้นหาข้อมูลเอง
57169,电视剧8 EP13,,英语,那套校服的样式是明显的日式校服,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_56,200_00_08_59,000.wav",The style of that school uniform is distinctly Japanese.
57170,电视剧8 EP13,,泰语,那套校服的样式是明显的日式校服,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_56,200_00_08_59,000.wav",ชุดนักเรียนชุดนั้นมีรูปแบบที่ชัดเจนว่าเป็นชุดนักเรียนสไตล์ญี่ปุ่น
57171,电视剧8 EP13,,英语,我认识几个在政府做事的朋友,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_59,360_00_09_01,440.wav",I know a few friends who work in the government.
57172,电视剧8 EP13,,泰语,我认识几个在政府做事的朋友,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_08_59,360_00_09_01,440.wav",ผมรู้จักเพื่อนที่ทำงานในรัฐบาลอยู่สองสามคน
57173,电视剧8 EP13,,英语,应该能从教育局查到是哪所日本学校,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_01,440_00_09_03,960.wav",It should be possible to find out which Japanese school it is from the education bureau.
57174,电视剧8 EP13,,泰语,应该能从教育局查到是哪所日本学校,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_01,440_00_09_03,960.wav",น่าจะสามารถตรวจสอบจากกระทรวงศึกษาธิการได้ว่าเป็นโรงเรียนญี่ปุ่นแห่งไหน
57175,电视剧8 EP13,,英语,教育局是查不到的,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_05,080_00_09_06,640.wav",The Education Bureau won't find anything.
57176,电视剧8 EP13,,泰语,教育局是查不到的,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_05,080_00_09_06,640.wav",กระทรวงศึกษาธิการหาไม่เจอ
57177,电视剧8 EP13,,英语,日本人在上海办学校是不会供我们登记的,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_06,640_00_09_09,320.wav",The Japanese won't register us if they run schools in Shanghai.
57178,电视剧8 EP13,,泰语,日本人在上海办学校是不会供我们登记的,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_06,640_00_09_09,320.wav",คนญี่ปุ่นที่เปิดโรงเรียนในเซี่ยงไฮ้จะไม่ให้พวกเราลงทะเบียนแน่นอน
57179,电视剧8 EP13,,英语,他们的学校都由拘留民团管理,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_09,320_00_09_11,440.wav",Their schools are all managed by the detention militia.
57180,电视剧8 EP13,,泰语,他们的学校都由拘留民团管理,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_09,320_00_09_11,440.wav",โรงเรียนของพวกเขาทั้งหมดอยู่ภายใต้การจัดการของกองกำลังประชาชนกักกัน
57181,电视剧8 EP13,,英语,对日本侨民自治团结,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_13,840_00_09_15,640.wav",Autonomy and unity among Japanese expatriates
57182,电视剧8 EP13,,泰语,对日本侨民自治团结,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_13,840_00_09_15,640.wav",ชาวญี่ปุ่นในต่างแดนมีความสามัคคีในการปกครองตนเอง
57183,电视剧8 EP13,,英语,拘留民团不可能透露线索给我们,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_15,640_00_09_18,320.wav",The militia won't possibly give us any clues.
57184,电视剧8 EP13,,泰语,拘留民团不可能透露线索给我们,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_15,640_00_09_18,320.wav",พวกกองกำลังประชาชนที่ถูกจับกุมไม่มีทางเปิดเผยเบาะแสให้พวกเรา
57185,电视剧8 EP13,,英语,我知道几个做制服的纺织厂,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_18,320_00_09_20,640.wav",I know a few textile factories that make uniforms.
57186,电视剧8 EP13,,泰语,我知道几个做制服的纺织厂,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_18,320_00_09_20,640.wav",ฉันรู้จักโรงงานทอผ้าที่ทำเครื่องแบบอยู่ไม่กี่แห่ง
57187,电视剧8 EP13,,英语,还是我去烧吧,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_20,640_00_09_21,880.wav",I'll go and boil it.
57188,电视剧8 EP13,,泰语,还是我去烧吧,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_20,640_00_09_21,880.wav",ให้ฉันไปต้มเองเถอะ
57189,电视剧8 EP13,,英语,上海情况你不太了解,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_22,160_00_09_23,640.wav",You don't know much about Shanghai.
57190,电视剧8 EP13,,泰语,上海情况你不太了解,测试集a,"/alg_2025_audios_final/电视剧8 EP13/电视剧8 EP13_00_09_22,160_00_09_23,640.wav",เซี่ยงไฮ้นายไม่ค่อยเข้าใจสถานการณ์เท่าไร
