编号,片段名,文本,语言,中文,label,音频路径,answer
55038,电视剧5 EP12,,英语,老师我们的体育课都被其他的给占了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_31,200_00_18_34,000.wav","Sir, our sports classes have been taken over by others."
55039,电视剧5 EP12,,泰语,老师我们的体育课都被其他的给占了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_31,200_00_18_34,000.wav",ครูครับ บทเรียนกีฬาของเรา ถูกคนอื่นเอาไปหมดแล้วครับ
55040,电视剧5 EP12,,英语,这哪有时间训练,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_34,040_00_18_35,200.wav",Mana ada masa untuk berlatih?
55041,电视剧5 EP12,,泰语,这哪有时间训练,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_34,040_00_18_35,200.wav",มีเวลาฝึกซ้อมที่ไหน
55042,电视剧5 EP12,,英语,校长不是不找虐吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_35,280_00_18_36,360.wav",Isn't it true that the principal doesn't want to be bullied?
55043,电视剧5 EP12,,泰语,校长不是不找虐吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_35,280_00_18_36,360.wav",ครูผู้อํานวยการไม่ใช่คนที่ไม่อยากถูกรังเกียจหรือไง
55044,电视剧5 EP12,,英语,不是你年纪轻轻,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_36,520_00_18_37,520.wav",It's not your age.
55045,电视剧5 EP12,,泰语,不是你年纪轻轻,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_36,520_00_18_37,520.wav",ไม่ใช่เพราะเธออายุน้อย
55046,电视剧5 EP12,,英语,那你有点自信好不,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_37,520_00_18_38,680.wav","Jadi, awak rasa agak yakin, kan?"
55047,电视剧5 EP12,,泰语,那你有点自信好不,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_37,520_00_18_38,680.wav",งั้นเธอก็ต้องมั่นใจหน่อยสิ
55048,电视剧5 EP12,,英语,这么热血又有激情的运动你们班谁毛遂自荐来组织一下啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_40,560_00_18_44,520.wav","Pertandingan yang begitu bersemangat dan bersemangat ini, siapa pun di kelas kamu boleh mengatur sendiri."
55049,电视剧5 EP12,,泰语,这么热血又有激情的运动你们班谁毛遂自荐来组织一下啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_40,560_00_18_44,520.wav",การแข่งขันที่เต็มไปด้วยความกระตือรือร้นและกระตือรือร้นขนาดนี้ ใครในกลุ่มของพวกคุณ ถึงจะตั้งใจ จัดการกันเองสักหน่อย
55050,电视剧5 EP12,,英语,快期末了也没时间,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_47,160_00_18_48,520.wav","It's almost the end of the month, and there's no time."
55051,电视剧5 EP12,,泰语,快期末了也没时间,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_47,160_00_18_48,520.wav",ใกล้จะหมดอายุแล้ว ยังไม่มีเวลา
55052,电视剧5 EP12,,英语,没人来我可点名了啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_48,760_00_18_50,120.wav","If no one's here, I can make a suggestion."
55053,电视剧5 EP12,,泰语,没人来我可点名了啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_48,760_00_18_50,120.wav",ไม่มีใครมา ฉันขอเรียกชื่อได้
55054,电视剧5 EP12,,英语,你跟马一鸣一起负责你们班的篮球队,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_55,240_00_18_57,720.wav",You and Ma Yiming are in charge of your class's basketball team.
55055,电视剧5 EP12,,泰语,你跟马一鸣一起负责你们班的篮球队,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_55,240_00_18_57,720.wav",นายกับมาอีหมิง ดูแลทีมบาสเกตบอลของห้องพวกนายด้วยกัน
55056,电视剧5 EP12,,英语,大家自由活动一下吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_59,000_00_19_00,120.wav","Everyone, let's have some free time."
55057,电视剧5 EP12,,泰语,大家自由活动一下吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_18_59,000_00_19_00,120.wav",ทุกคนไปทํากิจกรรมอิสระกันเถอะ
55058,电视剧5 EP12,,英语,好同学们咱们学校的篮球联赛马上就要开始了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_16,040_00_19_20,840.wav","Baiklah, kawan-kawan. Pertandingan bola keranjang sekolah kita akan bermula tak lama lagi."
55059,电视剧5 EP12,,泰语,好同学们咱们学校的篮球联赛马上就要开始了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_16,040_00_19_20,840.wav",สวัสดีครับเพื่อน ๆ การแข่งขันบาสเกตบอลลีกของโรงเรียนของเรา ใกล้จะเริ่มแล้ว
55060,电视剧5 EP12,,英语,我先简单说一下规则,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_21,160_00_19_22,440.wav",I'll explain the rules first.
55061,电视剧5 EP12,,泰语,我先简单说一下规则,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_21,160_00_19_22,440.wav",ผมจะบอกกฎให้ง่าย ๆ ก่อน
55062,电视剧5 EP12,,英语,咱们这次比赛由高一和高二的所有班级组,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_22,760_00_19_25,480.wav",Pertandingan kali ini terdiri daripada kumpulan kelas 1 dan kelas 2.
55063,电视剧5 EP12,,泰语,咱们这次比赛由高一和高二的所有班级组,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_22,760_00_19_25,480.wav",การแข่งขันครั้งนี้ของเรา ประกอบด้วย กลุ่มประเภทชั้นมัธยมศึกษาปีที่หนึ่งและชั้นมัธยมศึกษาปีที่สองทั้งหมด
55064,电视剧5 EP12,,英语,每班出五名队员,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_26,240_00_19_27,800.wav",Each class has five members.
55065,电视剧5 EP12,,泰语,每班出五名队员,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_26,240_00_19_27,800.wav",แต่ละทีมออกห้าคนละทีม
55066,电视剧5 EP12,,英语,如果人数不够的话按弃权处理,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_28,480_00_19_30,720.wav","If there aren't enough people, we'll handle it by waiver."
55067,电视剧5 EP12,,泰语,如果人数不够的话按弃权处理,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_28,480_00_19_30,720.wav",ถ้ามีคนไม่พอ ก็จัดการตามหลักการยกเลิก
55068,电视剧5 EP12,,英语,比赛采用淘汰制,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_31,600_00_19_33,640.wav",The competition uses elimination.
55069,电视剧5 EP12,,泰语,比赛采用淘汰制,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_31,600_00_19_33,640.wav",การแข่งขันใช้วิธีการตัดขาด
55070,电视剧5 EP12,,英语,一会儿会抽签来决定你们的对手是谁,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_34,280_00_19_36,600.wav",อีกเดี๋ยวจะมีการจับสลาก เพื่อตัดสินใจว่าคู่แข่งของพวกคุณคือใคร
55071,电视剧5 EP12,,泰语,一会儿会抽签来决定你们的对手是谁,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_34,280_00_19_36,600.wav",อีกเดี๋ยวจะมีการจับสลาก เพื่อตัดสินว่าคู่แข่งของพวกคุณคือใคร
55072,电视剧5 EP12,,英语,还有什么问题吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_37,200_00_19_38,120.wav",Ada apa-apa lagi masalah?
55073,电视剧5 EP12,,泰语,还有什么问题吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_37,200_00_19_38,120.wav",ยังมีปัญหาอะไรอีกเหรอ
55074,电视剧5 EP12,,英语,没有的话咱们开始抽签吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_39,400_00_19_40,760.wav","If not, let's start the raffle."
55075,电视剧5 EP12,,泰语,没有的话咱们开始抽签吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_39,400_00_19_40,760.wav",ไม่งั้น เราเริ่มจับสลากกันเถอะ
55076,电视剧5 EP12,,英语,你们班开始,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_41,480_00_19_42,160.wav",Class is starting.
55077,电视剧5 EP12,,泰语,你们班开始,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_19_41,480_00_19_42,160.wav",เริ่มเรียนของพวกเธอแล้ว
55078,电视剧5 EP12,,英语,我说兰金辉你们班就这么几个人,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_14,760_00_20_18,680.wav","I'm just saying, there are so many people in your class."
55079,电视剧5 EP12,,泰语,我说兰金辉你们班就这么几个人,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_14,760_00_20_18,680.wav",ข้าว่าหลันจิ้งฮุย ในห้องของพวกเธอมีเพียงเท่านี้
55080,电视剧5 EP12,,英语,你刚没听教练说吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_19,320_00_20_20,720.wav",Didn't you hear what the coach said?
55081,电视剧5 EP12,,泰语,你刚没听教练说吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_19,320_00_20_20,720.wav",นายไม่ได้ฟังที่โค้ชพูดเหรอ
55082,电视剧5 EP12,,英语,参赛人数不够直接视为弃权,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_21,200_00_20_24,120.wav","If there aren't enough participants, it's considered a waiver."
55083,电视剧5 EP12,,泰语,参赛人数不够直接视为弃权,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_21,200_00_20_24,120.wav",จํานวนผู้เข้าร่วมการแข่งขันไม่เพียงพอ ถือว่าเป็นการถอนสิทธิ์โดยตรง
55084,电视剧5 EP12,,英语,这样你说多可惜呀,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_26,080_00_20_28,200.wav",How pathetic of you to say that.
55085,电视剧5 EP12,,泰语,这样你说多可惜呀,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_26,080_00_20_28,200.wav",พูดแบบนี้น่าเสียดายจริง ๆ
55086,电视剧5 EP12,,英语,要不我说你们直接退赛得了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_29,120_00_20_31,440.wav",How about I tell you to drop out of the competition?
55087,电视剧5 EP12,,泰语,要不我说你们直接退赛得了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_29,120_00_20_31,440.wav",ไม่งั้นฉันบอกให้ พวกเธอถอนตัวออกจากการแข่งขันได้เลย
55088,电视剧5 EP12,,英语,到时候人数不够上场多尴尬,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_31,880_00_20_34,240.wav",It's embarrassing when there aren't enough people.
55089,电视剧5 EP12,,泰语,到时候人数不够上场多尴尬,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_31,880_00_20_34,240.wav",ตอนนั้นมีคนไม่พอ เข้ามาร่วมงาน น่าอายมากเลย
55090,电视剧5 EP12,,英语,李鹏啊我跟你说啊别看我们班现在没人但是随便挑一个人都能用小拇指头打爆你们班的所有人这么运球,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_35,480_00_20_46,800.wav","Li Jiaojiao, I'm telling you, don't worry, there's no one in our class right now, but if you pick just one, you can use your little finger to blow up everyone in your class."
55091,电视剧5 EP12,,泰语,李鹏啊我跟你说啊别看我们班现在没人但是随便挑一个人都能用小拇指头打爆你们班的所有人这么运球,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_35,480_00_20_46,800.wav",ลีเสี่ยวหนิง ฉันบอกให้นะ ไม่ต้องดูนะ ตอนนี้ห้องเราไม่มีใคร แต่เลือกใครก็ได้ ก็สามารถใช้นิ้วโป้งเล็ก ทําให้ทุกคนในห้องของพวกนาย โชคดีขนาดนี้
55092,电视剧5 EP12,,英语,没人就没人呗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_48,720_00_20_49,960.wav",ไม่มีใครก็ไม่มีใคร
55093,电视剧5 EP12,,泰语,没人就没人呗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_48,720_00_20_49,960.wav",ไม่มีใครก็ไม่มีใคร
55094,电视剧5 EP12,,英语,装什么大尾巴狼啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_50,400_00_20_51,760.wav",What are you pretending to be?
55095,电视剧5 EP12,,泰语,装什么大尾巴狼啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_50,400_00_20_51,760.wav",ทําตัวเป็นหมาป่าหางใหญ่ทําไม
55096,电视剧5 EP12,,英语,省得到时候进不了狱,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_52,640_00_20_53,960.wav",You can't go to jail if you get arrested by the Ministry.
55097,电视剧5 EP12,,泰语,省得到时候进不了狱,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_52,640_00_20_53,960.wav",ตอนที่ได้รับมอบหมายจากฝ่ายปกครอง ก็เข้าคุกไม่ได้
55098,电视剧5 EP12,,英语,行啦加油吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_54,280_00_20_56,440.wav",Let's go.
55099,电视剧5 EP12,,泰语,行啦加油吧,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_54,280_00_20_56,440.wav",ไป เติมน้ํามันกันเถอะ
55100,电视剧5 EP12,,英语,你别到时候初赛就淘汰了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_56,760_00_20_58,440.wav",Don't just drop out of the preliminary competition.
55101,电视剧5 EP12,,泰语,你别到时候初赛就淘汰了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_56,760_00_20_58,440.wav",ไม่งั้นเมื่อถึงเวลา การแข่งขันครั้งแรก นายก็ต้องถอดออก
55102,电视剧5 EP12,,英语,咱们班还有你们班无缘总决赛,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_58,800_00_21_02,320.wav",Kelas kami dan kelas kamu tiada peluang untuk kejohanan akhir.
55103,电视剧5 EP12,,泰语,咱们班还有你们班无缘总决赛,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_20_58,800_00_21_02,320.wav",ห้องเรียนของเรา และห้องของพวกคุณไม่มีโอกาสเข้าสู่รอบชิงชนะเลิศ
55104,电视剧5 EP12,,英语,大话不要说的太早不然到时候丢人现眼,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_03,720_00_21_09,080.wav","Don't talk too much too soon, otherwise it'll be embarrassing."
55105,电视剧5 EP12,,泰语,大话不要说的太早不然到时候丢人现眼,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_03,720_00_21_09,080.wav",อย่าพูดเรื่องใหญ่ ๆ มาเร็วเกินไป ไม่งั้นถึงเวลาจะทําให้หน้าตาอับอาย
55106,电视剧5 EP12,,英语,什么味儿这么大啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_12,640_00_21_14,200.wav",What's the big deal?
55107,电视剧5 EP12,,泰语,什么味儿这么大啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_12,640_00_21_14,200.wav",มันใหญ่ขนาดนี้ทําไม
55108,电视剧5 EP12,,英语,你闻着了吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_14,640_00_21_15,440.wav",Did you smell it?
55109,电视剧5 EP12,,泰语,你闻着了吗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_14,640_00_21_15,440.wav",เจ้าได้กลิ่นหรือยัง
55110,电视剧5 EP12,,英语,有股孜然味儿呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_16,360_00_21_17,920.wav",What's the matter with you?
55111,电视剧5 EP12,,泰语,有股孜然味儿呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_16,360_00_21_17,920.wav",มีรสชาติอร่อยจริง ๆ
55112,电视剧5 EP12,,英语,你玩我呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_17,920_00_21_18,760_chinesetts.wav",Awak main-main dengan saya?
55113,电视剧5 EP12,,泰语,你玩我呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_17,920_00_21_18,760_chinesetts.wav",นายล้อเล่นฉันเหรอ
55114,电视剧5 EP12,,英语,好像是有点味儿,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_19,520_00_21_20,400.wav",Nampaknya ada sedikit rasa.
55115,电视剧5 EP12,,泰语,好像是有点味儿,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_19,520_00_21_20,400.wav",ดูเหมือนว่าจะมีรสชาติ
55116,电视剧5 EP12,,英语,你这味道也太大了吧你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_26,000_00_21_28,760.wav","You're too big, aren't you?"
55117,电视剧5 EP12,,泰语,你这味道也太大了吧你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_26,000_00_21_28,760.wav",รสชาติของเธอก็ใหญ่เกินไปแล้วสินะ นาย
55118,电视剧5 EP12,,英语,你少胡说八道啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_29,280_00_21_30,640.wav",Stop talking nonsense.
55119,电视剧5 EP12,,泰语,你少胡说八道啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_29,280_00_21_30,640.wav",นายอย่าพูดไร้สาระนะ
55120,电视剧5 EP12,,英语,我没胡说八道啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_30,920_00_21_31,920.wav",I'm not talking nonsense.
55121,电视剧5 EP12,,泰语,我没胡说八道啊,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_30,920_00_21_31,920.wav",ผมไม่ได้พูดเรื่องไร้สาระหรอก
55122,电视剧5 EP12,,英语,我说兄弟咱们这篮球累归累对不对个人卫生你得注意,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_32,480_00_21_36,400.wav","I'm just saying, brother, we're playing a lot of basketball, so you need to pay attention to personal hygiene."
55123,电视剧5 EP12,,泰语,我说兄弟咱们这篮球累归累对不对个人卫生你得注意,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_32,480_00_21_36,400.wav",ผมว่านะครับ พี่ครับ การเล่นบาสเกตบอลของเรา มันยุ่งยากมาก ๆ เลยนะครับ ไม่ต้องระวังเรื่องสุขภาพบุคคลนะครับ
55124,电视剧5 EP12,,英语,是不是得注意,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_39,520_00_21_40,360.wav",Is it worth paying attention?
55125,电视剧5 EP12,,泰语,是不是得注意,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_39,520_00_21_40,360.wav",ต้องระวังไหม
55126,电视剧5 EP12,,英语,多用点洁厕灵洗一洗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_42,360_00_21_44,200.wav",Use a little cleansing oil to wash it off.
55127,电视剧5 EP12,,泰语,多用点洁厕灵洗一洗,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_42,360_00_21_44,200.wav",ใช้น้ําผึ้งล้างให้สะอาดหน่อยนะ
55128,电视剧5 EP12,,英语,我觉得有点洗不干净,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_44,240_00_21_45,440.wav",I think it's a bit messy.
55129,电视剧5 EP12,,泰语,我觉得有点洗不干净,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_44,240_00_21_45,440.wav",ฉันรู้สึกว่าไม่สะอาดซักหน่อย
55130,电视剧5 EP12,,英语,对八四消毒液,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_45,640_00_21_46,800.wav","Yes, the eight-fourth disinfectant."
55131,电视剧5 EP12,,泰语,对八四消毒液,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_45,640_00_21_46,800.wav",ใช่ครับ สารฆ่าเชื้อที่แปดสี่
55132,电视剧5 EP12,,英语,再见烧烤男儿,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_50,960_00_21_52,280.wav","Goodbye, barbecue boy."
55133,电视剧5 EP12,,泰语,再见烧烤男儿,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_50,960_00_21_52,280.wav",เจอกันนะลูกชายที่เผาไหม้
55134,电视剧5 EP12,,英语,江静啊钱枫考不考虑一下,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_59,480_00_22_02,960.wav","Jiang Jing, don't even think about it."
55135,电视剧5 EP12,,泰语,江静啊钱枫考不考虑一下,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_21_59,480_00_22_02,960.wav",จิ้งจิ้ง เงินอวัยวัยไม่คิดสักหน่อย
55136,电视剧5 EP12,,英语,前锋呢就是只冲在我们这个篮球队伍里面的位置里面最前,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_06,440_00_22_11,520.wav",Forward is just pushing forward in our basketball team.
55137,电视剧5 EP12,,泰语,前锋呢就是只冲在我们这个篮球队伍里面的位置里面最前,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_06,440_00_22_11,520.wav",แนวรุกก็แค่บุกไปก่อน ในตําแหน่งของทีมบาสเกตบอลของเราเท่านั้น
55138,电视剧5 EP12,,英语,这道题我得好好解一下了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_11,680_00_22_14,400.wav",Saya perlu selesaikan soalan ini dengan baik.
55139,电视剧5 EP12,,泰语,这道题我得好好解一下了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_11,680_00_22_14,400.wav",เรื่องนี้ฉันต้องแก้ให้ดี ๆ นะ
55140,电视剧5 EP12,,英语,怎么了辉哥,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_23,560_00_22_24,480.wav","What's going on, Yuhui?"
55141,电视剧5 EP12,,泰语,怎么了辉哥,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_23,560_00_22_24,480.wav",เกิดอะไรขึ้น พี่เสี่ยวหนิง
55142,电视剧5 EP12,,英语,得分空位这件事儿你怎么说,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_24,680_00_22_26,600.wav",What do you think about getting a vacancy?
55143,电视剧5 EP12,,泰语,得分空位这件事儿你怎么说,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_24,680_00_22_26,600.wav",เรื่องการได้ตําแหน่งว่าง นายจะว่ายังไง
55144,电视剧5 EP12,,英语,我跟你讲啊你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_26,720_00_22_27,800.wav",I'll tell you.
55145,电视剧5 EP12,,泰语,我跟你讲啊你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_26,720_00_22_27,800.wav",ฉันจะบอกนายหน่อยสิ นาย...
55146,电视剧5 EP12,,英语,辉哥我过两天肚子可能会疼,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_27,880_00_22_30,600.wav","Jinghui, in two days, my stomach might hurt."
55147,电视剧5 EP12,,泰语,辉哥我过两天肚子可能会疼,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_27,880_00_22_30,600.wav",พี่เสี่ยวหนิง หลังจากสองวัน ฉันอาจจะมีอาการปวดท้อง
55148,电视剧5 EP12,,英语,辉哥来感觉了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_32,440_00_22_34,920.wav",พี่เสี่ยวหนิง ได้รับความรู้สึกแล้ว
55149,电视剧5 EP12,,泰语,辉哥来感觉了,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_32,440_00_22_34,920.wav",พี่เสี่ยวหนิงรู้สึกแล้ว
55150,电视剧5 EP12,,英语,莫非啊我知道你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_50,080_00_22_52,040_chinesetts.wav","Mofei, I know you."
55151,电视剧5 EP12,,泰语,莫非啊我知道你,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_50,080_00_22_52,040_chinesetts.wav",โมฟี้ ฉันรู้จักนาย
55152,电视剧5 EP12,,英语,大哥你刚找小吴呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_52,040_00_22_53,840.wav",พี่ พี่เพิ่งไปหาเสี่ยวหนิงเหรอ
55153,电视剧5 EP12,,泰语,大哥你刚找小吴呢,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_52,040_00_22_53,840.wav",พี่ พี่เพิ่งไปหาเสี่ยวหนิงเหรอ
55154,电视剧5 EP12,,英语,我帮你去找他,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_55,080_00_22_56,000.wav",I'll help you find him.
55155,电视剧5 EP12,,泰语,我帮你去找他,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_55,080_00_22_56,000.wav",ฉันจะช่วยเธอหาเขา
55156,电视剧5 EP12,,英语,小吴你去哪儿啊小吴,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_22_56,280_00_22_57,560.wav","Xiaoning, where are you going?"
