编号,片段名,文本,语言,中文,label,音频路径,answer
56832,电视剧7 EP28,,马来语,有压力是很正常的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_29,280_00_24_30,560.wav",Adalah perkara biasa untuk mengalami tekanan
56833,电视剧7 EP28,,马来语,我们要把压力化成动力,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_30,560_00_24_32,160.wav",Kita perlu mengubah tekanan menjadi daya usaha.
56834,电视剧7 EP28,,马来语,开始准备比赛吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_32,440_00_24_33,400.wav",Mari kita mula bersedia untuk pertandingan.
56835,电视剧7 EP28,,马来语,各位听众朋友们大家好,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_38,440_00_24_39,600.wav","Salam sejahtera, para pendengar."
56836,电视剧7 EP28,,马来语,欢迎收听校园广播,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_39,640_00_24_41,080.wav",Selamat mendengar siaran kampus.
56837,电视剧7 EP28,,马来语,我是你们的校草单单,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_41,080_00_24_42,880.wav","Saya Shan Dan, jejaka sekolah kamu."
56838,电视剧7 EP28,,马来语,众所周知我校实力最强的二三五队不费吹灰之力打进了省赛决赛,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_43,280_00_24_48,400.wav",Semua orang tahu bahawa pasukan 235 yang paling kuat di sekolah kami
56839,电视剧7 EP28,,马来语,不过这一年以来以南北为首的二三五队不忘初心牢记使命奋发图强砥砺前进,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_52,760_00_24_58,680.wav","Namun, dalam tempoh setahun ini, pasukan 235 yang dipimpin oleh Nan Bei"
56840,电视剧7 EP28,,马来语,一定能打出一个漂亮的翻身仗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_24_58,880_00_25_01,400.wav",Pasti kita boleh bangkit semula.
56841,电视剧7 EP28,,马来语,在这里呢南北同学给刘艳泽同学的留言是,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_02,080_00_25_05,160.wav",Ini mesej Nan Bei kepada Liu Yanze.
56842,电视剧7 EP28,,马来语,是时候展现我们真正的技术,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_05,720_00_25_07,880.wav",Sudah tiba masanya untuk menunjukkan kemahiran sebenar kita
56843,电视剧7 EP28,,马来语,而莫小鱼同学给殷楠同学的留言是,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_08,480_00_25_10,840.wav",Manakala mesej Mo Xiaoyu kepada Yin Nan ialah
56844,电视剧7 EP28,,马来语,我们定将以十倍奉还,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_11,080_00_25_13,280.wav",Kami akan membalas sepuluh kali ganda
56845,电视剧7 EP28,,马来语,队长这是不是有点过了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_23,400_00_25_26,160.wav","Kapten, adakah ini terlalu banyak?"
56846,电视剧7 EP28,,马来语,队长你女朋友你也不管管,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_27,760_00_25_29,560.wav","Kapten, jangan pedulikan teman wanita awak"
56847,电视剧7 EP28,,马来语,你给了多少钱,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_25_57,360_00_25_58,480.wav",Berapa banyak wang yang anda bayar
56848,电视剧7 EP28,,马来语,南北你这样怎么打败流言蜚语啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_04,040_00_26_06,360.wav","Nan Bei, bagaimana awak dapat kalahkan khabar angin?"
56849,电视剧7 EP28,,马来语,别管他别管他,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_09,280_00_26_10,120_chinesetts.wav",Jangan pedulikan dia.
56850,电视剧7 EP28,,马来语,他脑子有问题,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_10,120_00_26_10,800.wav",Ada sesuatu yang tidak kena dengan otaknya
56851,电视剧7 EP28,,马来语,我们家老张住院都这么长时间了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_28,040_00_26_31,120.wav",Zhang sudah lama dimasukkan ke hospital.
56852,电视剧7 EP28,,马来语,要是有什么你就直接跟我说吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_33,320_00_26_35,560.wav","Jika ada apa-apa, beritahu saya sahaja"
56853,电视剧7 EP28,,马来语,我能承受得住,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_36,080_00_26_37,840.wav",Saya boleh menanggungnya
56854,电视剧7 EP28,,马来语,教授得的是腰椎椎体狭窄,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_38,320_00_26_40,640.wav",Profesor mengalami penyempitan badan vertebra lumbar
56855,电视剧7 EP28,,马来语,加上有椎体骨质增生的发展趋势,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_44,080_00_26_46,680.wav","ditambah dengan kecenderungan tumbuh tulang belakang,"
56856,电视剧7 EP28,,马来语,所以我建议尽快做椎板切除和神经根减压的手术,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_47,080_00_26_52,600.wav","Jadi, saya cadangkan dia menjalani pembedahan"
56857,电视剧7 EP28,,马来语,那能不能物理治疗呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_26_54,480_00_26_57,160.wav",Bolehkah dia menjalani fisioterapi?
56858,电视剧7 EP28,,马来语,是半年对吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_04,040_00_27_05,040.wav",Ia setengah tahun kan?
56859,电视剧7 EP28,,马来语,甚至于会发展到下不了床的情况,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_13,160_00_27_15,880.wav",malah sampai tak dapat bangun dari katil.
56860,电视剧7 EP28,,马来语,这么严重吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_17,040_00_27_18,160.wav",Adakah ia serius?
56861,电视剧7 EP28,,马来语,那那手术风险,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_18,560_00_27_22,080.wav",Bagaimana dengan risiko pembedahan?
56862,电视剧7 EP28,,马来语,一般这样的手术有九成的把握,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_22,200_00_27_24,640.wav","Biasanya, pembedahan ini berjaya sebanyak 90%."
56863,电视剧7 EP28,,马来语,也不要太担心,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_24,840_00_27_26,040.wav",Jangan terlalu risau
56864,电视剧7 EP28,,马来语,风险也加大了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_35,560_00_27_36,440.wav",Risiko juga meningkat
56865,电视剧7 EP28,,马来语,总的来说有两成的几率会影响结果,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_40,440_00_27_43,360.wav","Secara keseluruhan, terdapat kebarangkalian 20% untuk mempengaruhi keputusan"
56866,电视剧7 EP28,,马来语,要么是术后恢复不当导致瘫痪要么是手术过程当中,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_43,640_00_27_48,640.wav",Sama ada pemulihan selepas pembedahan yang tidak betul menyebabkan lumpuh atau semasa pembedahan
56867,电视剧7 EP28,,马来语,你们尽快拿主意吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_53,760_00_27_54,880.wav",Kamu buat keputusan secepat mungkin.
56868,电视剧7 EP28,,马来语,教授好好休息,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_55,240_00_27_56,360.wav","Profesor, selamat berehat"
56869,电视剧7 EP28,,马来语,谢谢你啊医生,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_27_58,240_00_27_59,760.wav","Terima kasih, doktor."
56870,电视剧7 EP28,,马来语,不是还有八成把握吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_07,880_00_28_09,680.wav",Bukankah masih ada 80% keyakinan?
56871,电视剧7 EP28,,马来语,二百九十七二百九十八二百九十九三百,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_20,640_00_28_22,280.wav",Dua ratus sembilan puluh tujuh dua ratus sembilan puluh lapan dua ratus sembilan puluh sembilan tiga ratus
56872,电视剧7 EP28,,马来语,厉害厉害厉害,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_24,560_00_28_25,880.wav","Hebat, hebat, hebat"
56873,电视剧7 EP28,,马来语,这个真的能缓解紧张吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_29,280_00_28_31,360.wav",Adakah ini benar-benar boleh melegakan kegelisahan?
56874,电视剧7 EP28,,马来语,今天晚上你肯定能睡个好觉,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_31,840_00_28_33,280.wav",Anda pasti akan tidur lena malam ini
56875,电视剧7 EP28,,马来语,你这个时候可不可以正经一点,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_37,680_00_28_39,520.wav",Bolehkah anda bersikap serius pada masa ini?
56876,电视剧7 EP28,,马来语,那我先回宿舍了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_54,640_00_28_56,160.wav",Kemudian saya akan kembali ke asrama dahulu
56877,电视剧7 EP28,,马来语,那我数十下我就回去,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_29_01,840_00_29_03,760.wav",Saya akan balik selepas mengira sampai 10.
56878,电视剧7 EP28,,马来语,三百六十三个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_06,560_00_30_08,080.wav",363 kebab daging kambing.
56879,电视剧7 EP28,,马来语,三百六十四个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_08,400_00_30_09,880_chinesetts.wav",364 kebab daging kambing.
56880,电视剧7 EP28,,马来语,三百六十五个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_10,440_00_30_12,080.wav",365 kebab daging kambing.
56881,电视剧7 EP28,,马来语,三百六十七的羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_14,520_00_30_15,840.wav",Daging kambing bakar 367.
56882,电视剧7 EP28,,马来语,本场比赛的获胜方为反方恭喜他们,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_20,040_00_30_24,440.wav",Pemenang pertandingan ini ialah pihak lawan. Tahniah.
56883,电视剧7 EP28,,马来语,本次比赛的获胜方是东洲财经大学代表队,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_25,080_00_30_30,080.wav",Pasukan wakil Dongzhou University of Finance and Economics adalah pemenang pertandingan kali ini.
56884,电视剧7 EP28,,马来语,今天晚的一批,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_49,040_00_30_50,160.wav",Kumpulan malam ini
56885,电视剧7 EP28,,马来语,总觉得一有闪失之前所有的努力都白费了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_02,880_00_31_07,040.wav",Saya selalu merasakan bahawa semua usaha saya sebelum saya mengalami kegagalan adalah sia-sia
56886,电视剧7 EP28,,马来语,当然是我们最强配备你,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_34,840_00_31_36,280.wav","Sudah tentu kita adalah pasukan kami yang paling kuat, anda"
56887,电视剧7 EP28,,马来语,你们四个啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_36,280_00_31_37,040.wav",Kamu berempat
56888,电视剧7 EP28,,马来语,团子虽然买完进队之后你上场的次数少了但是我们从来没有质疑过你的能力啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_37,360_00_31_44,560.wav","Walaupun awak kurang menyertai pertandingan selepas menyertai pasukan,"
56889,电视剧7 EP28,,马来语,你也是校队主力嘛,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_45,240_00_31_46,360.wav",Awak juga pemain utama pasukan universiti.
56890,电视剧7 EP28,,马来语,知道你又要对我人身攻击了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_51,360_00_31_53,280.wav",Saya tahu awak akan menyerang saya lagi
56891,电视剧7 EP28,,马来语,我觉得团子可以一战,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_53,360_00_31_54,720.wav",Saya rasa Tuan Zi boleh bertanding.
56892,电视剧7 EP28,,马来语,你不会是想要我们上演一出苦苦哀求你的戏码吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_02,160_00_32_05,360.wav",Adakah awak nak kita lakonkan satu adegan merayu awak?
56893,电视剧7 EP28,,马来语,当然没有了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_05,640_00_32_06,560.wav",Sudah tentu tidak
56894,电视剧7 EP28,,马来语,我们可以从两个方面考虑这个问题,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_06,840_00_32_09,160.wav",Kita boleh mempertimbangkan isu ini dari dua aspek
56895,电视剧7 EP28,,马来语,老教练不在,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_11,040_00_32_12,000.wav",Jurulatih tua tiada di sini
56896,电视剧7 EP28,,马来语,小撒也沉浸在恋爱中无法自拔,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_12,720_00_32_16,240.wav",Jurulatih Sa juga tak dapat keluar dari percintaan.
56897,电视剧7 EP28,,马来语,最近确实身体有点不舒服,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_22,680_00_32_24,480.wav",Saya memang berasa tidak sihat baru-baru ini
56898,电视剧7 EP28,,马来语,你哪儿不是啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_25,760_00_32_26,680.wav",Di mana anda tidak?
56899,电视剧7 EP28,,马来语,我最近总是吐,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_27,880_00_32_29,840.wav",Saya selalu muntah kebelakangan ini
56900,电视剧7 EP28,,马来语,然后头晕目眩的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_30,240_00_32_32,560.wav",Kemudian saya pening
56901,电视剧7 EP28,,马来语,腹部还有积水,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_33,000_00_32_34,000.wav",Terdapat juga cecair di dalam perut
56902,电视剧7 EP28,,马来语,我感觉我最近人都消瘦了但是,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_35,640_00_32_37,520.wav","Saya rasa saya telah menurunkan berat badan baru-baru ini, tetapi"
56903,电视剧7 EP28,,马来语,肚子特大,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_37,520_00_32_38,360.wav",Perut saya sangat besar.
56904,电视剧7 EP28,,马来语,要不咱去医院吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_47,800_00_32_48,680.wav",Apa kata kita pergi ke hospital?
56905,电视剧7 EP28,,马来语,医生说我得打一段时间的针,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_52,400_00_32_55,680.wav",Doktor kata saya perlu menerima suntikan untuk satu tempoh.
56906,电视剧7 EP28,,马来语,一段时间啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_56,000_00_32_57,080.wav",untuk satu tempoh.
56907,电视剧7 EP28,,马来语,你那个针是不是叫四幺幺啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_03,240_00_33_05,840.wav",Adakah nama jarum awak Si Yao Yao?
56908,电视剧7 EP28,,马来语,我不知道为什么好难受,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_08,720_00_33_10,400.wav",Saya tidak tahu mengapa saya berasa sangat tidak selesa
56909,电视剧7 EP28,,马来语,你得的这个是猫传腹,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_11,480_00_33_12,880.wav",Anda mendapat ini dari kucing
56910,电视剧7 EP28,,马来语,不传染人的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_13,520_00_33_14,360.wav",Tidak akan menjangkiti manusia.
56911,电视剧7 EP28,,马来语,什么时候还开玩笑,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_17,040_00_33_18,080.wav",Bilakah anda bergurau?
56912,电视剧7 EP28,,马来语,你找死啊你,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_18,080_00_33_19,480_chinesetts.wav",Awak nak mati?
56913,电视剧7 EP28,,马来语,腰疼完美疼,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_25,400_00_33_26,880_chinesetts.wav","Sakit pinggang, sakit pinggang yang sempurna"
56914,电视剧7 EP28,,马来语,弟子停哪滴停,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_26,880_00_33_28,400_chinesetts.wav",Murid berhenti di mana anda berhenti?
56915,电视剧7 EP28,,马来语,广大家长请注意啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_33,240_00_33_34,560.wav","Ibu bapa, sila ambil perhatian"
56916,电视剧7 EP28,,马来语,猫传腹已不再是绝症,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_34,560_00_33_36,160.wav",Ubat untuk penyakit berjangkit kucing bukan lagi penyakit maut.
56917,电视剧7 EP28,,马来语,如出现持续低烧食欲不振白球比低于零点六的宝宝们请及时治疗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_36,160_00_33_41,200.wav","Jika bayi mengalami demam rendah berterusan, appetite tidak baik dan kadar sel darah putih kurang daripada 0.6,"
56918,电视剧7 EP28,,马来语,还是可以救活的哟,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_41,200_00_33_42,640.wav",Masih boleh diselamatkan
56919,电视剧7 EP28,,马来语,南北是不是真的不舒服啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_44,560_00_33_46,000.wav",Adakah Nan Bei benar-benar tak selesa?
56920,电视剧7 EP28,,马来语,你要不要去看看,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_46,320_00_33_47,480.wav",Adakah anda mahu pergi melihat?
56921,电视剧7 EP28,,马来语,他呀肯定是最近小鱼的心思都在比赛上忽略了他,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_47,760_00_33_52,360.wav",Dia pasti telah diabaikan oleh Xiaoyu kerana pertandingan baru-baru ini.
56922,电视剧7 EP28,,马来语,所以就矫情找存在感呗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_52,840_00_33_55,440.wav","Jadi, dia cari perhatian dengan berlagak manja."
56923,电视剧7 EP28,,马来语,估计是昨天被咱们给怼狠了今天想要重视一下这个比赛,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_56,120_00_34_00,480.wav",Saya rasa mereka marah kami semalam dan mahu memberi perhatian kepada permainan ini hari ini
56924,电视剧7 EP28,,马来语,小好姐你发财啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_07,640_00_34_10,200.wav","Kak Hao, awak jadi kaya?"
56925,电视剧7 EP28,,马来语,我们没有点这么多呀,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_10,680_00_34_12,360.wav",Kami tidak memesan begitu banyak
56926,电视剧7 EP28,,马来语,送给你们的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_12,520_00_34_13,160.wav",untuk kamu.
56927,电视剧7 EP28,,马来语,这么久了终于混脸熟了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_15,320_00_34_17,160.wav","Lama tak jumpa, akhirnya wajah dah biasa."
56928,电视剧7 EP28,,马来语,今天怎么收这么早呀,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_23,080_00_34_24,720.wav",Kenapa awak tutup begitu awal hari ini?
56929,电视剧7 EP28,,马来语,我还想看小阳唱歌呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_24,840_00_34_26,760.wav",Saya masih mahu menonton Xiaoyang menyanyi
56930,电视剧7 EP28,,马来语,小杨你们去哪儿,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_28,840_00_34_30,080.wav","Xiao Yang, ke mana awak pergi?"
56931,电视剧7 EP28,,马来语,而且这儿老板说要装修,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_32,000_00_34_34,080.wav",Dan bos di sini berkata dia mahu dihias
56932,电视剧7 EP28,,马来语,我们就先撤了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_34,280_00_34_35,320.wav",Kami akan berundur dahulu
56933,电视剧7 EP28,,马来语,那你们转站去哪儿跟我们说一声,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_35,600_00_34_37,520.wav",Kemudian beritahu kami ke mana anda pergi ke stesen lain
56934,电视剧7 EP28,,马来语,我们解散了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_40,440_00_34_41,720.wav",Kami dibubarkan
56935,电视剧7 EP28,,马来语,乐队成立快四年了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_51,400_00_34_53,080.wav",Hampir empat tahun pancaragam kami ditubuhkan.
56936,电视剧7 EP28,,马来语,也没做出什么成绩,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_53,280_00_34_54,760.wav",Tiada pencapaian yang dibuat
56937,电视剧7 EP28,,马来语,就是辛苦了水哥,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_55,560_00_34_56,680.wav","Abang Shui, awak bersusah payah."
56938,电视剧7 EP28,,马来语,怪对不起他的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_57,400_00_34_58,400.wav",Saya bersalah terhadap dia.
56939,电视剧7 EP28,,马来语,这样我也轻松多了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_00,600_00_35_01,720.wav",Dengan cara ini saya lebih santai
56940,电视剧7 EP28,,马来语,以后不用刷碗洗盘子跑着送快递了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_02,280_00_35_05,120.wav",Saya tidak perlu mencuci pinggan mangkuk dan menghantar penghantaran ekspres pada masa hadapan
56941,电视剧7 EP28,,马来语,一直以来都是水哥打工支撑着乐队的开销,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_06,080_00_35_09,440.wav",Abang Shui yang bekerja untuk menyara kumpulan muzik.
56942,电视剧7 EP28,,马来语,不然也不可能撑四年,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_09,800_00_35_11,120.wav","Jika tidak, mustahil untuk bertahan selama empat tahun"
56943,电视剧7 EP28,,马来语,所以啊这对我们来说也算是一种解脱了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_11,680_00_35_16,320.wav","Jadi, ini boleh dianggap sebagai pembebasan bagi kita."
56944,电视剧7 EP28,,马来语,就是这些东西也不知道往哪放,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_20,800_00_35_23,240.wav",Saya tidak tahu di mana untuk meletakkan perkara-perkara ini
56945,电视剧7 EP28,,马来语,要不放我们学院的阁楼,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_24,560_00_35_27,080.wav",Bagaimana pula dengan meletakkannya di loteng kolej kami?
56946,电视剧7 EP28,,马来语,反正平时我们都训练平时也不去,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_27,520_00_35_30,000.wav",Kami biasanya tidak pergi ke sana walaupun kami biasanya berlatih
56947,电视剧7 EP28,,马来语,我是说能不能再给我一张,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_50,880_00_35_52,600.wav","Maksud saya, bolehkah awak beri saya sekeping lagi?"
56948,电视剧7 EP28,,马来语,我给我男朋友,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_52,760_00_35_53,840.wav",Saya akan membelikan
56949,电视剧7 EP28,,马来语,您是我有八成的希望,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_01,880_00_36_04,160.wav",awak adalah harapan saya yang tinggal
56950,电视剧7 EP28,,马来语,也就是说不会有事儿吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_04,520_00_36_08,080.wav","Maksudnya, tiada apa yang akan berlaku, bukan?"
56951,电视剧7 EP28,,马来语,只能说成功率很高,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_11,440_00_36_13,280.wav",Saya hanya boleh mengatakan bahawa kadar kejayaan adalah sangat tinggi
56952,电视剧7 EP28,,马来语,那除了手术还有其他的办法吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_16,240_00_36_20,040.wav","Selain pembedahan, ada cara lain tak?"
56953,电视剧7 EP28,,马来语,如果保守治疗的话还像以前一样靠药物和日常理疗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_20,160_00_36_25,880.wav","Jika rawatan konservatif, kita masih bergantung pada ubat"
56954,电视剧7 EP28,,马来语,但是根据检查报告来看已经错过了最佳的药物理疗时段,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_26,520_00_36_31,120.wav","Namun, berdasarkan laporan pemeriksaan, saya dah terlepas waktu terapi ubat yang terbaik."
56955,电视剧7 EP28,,马来语,有可能会引起瘫痪,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_32,240_00_36_33,440.wav",boleh menyebabkan lumpuh.
56956,电视剧7 EP28,,马来语,当然这个也因人而异,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_34,760_00_36_36,240.wav",Sudah tentu ini juga berbeza daripada orang ke orang.
