编号,片段名,文本,语言,中文,label,音频路径,answer
56875,电视剧7 EP28,,马来语,你这个时候可不可以正经一点,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_37,680_00_28_39,520.wav",Bolehkah awak berjaga-jaga pada masa ini?
56876,电视剧7 EP28,,马来语,那我先回宿舍了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_28_54,640_00_28_56,160.wav","Kalau begitu, saya akan balik ke asrama."
56877,电视剧7 EP28,,马来语,那我数十下我就回去,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_29_01,840_00_29_03,760.wav","Kalau begitu, saya akan pulang selepas berpuluh-puluh tahun."
56878,电视剧7 EP28,,马来语,三百六十三个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_06,560_00_30_08,080.wav",Tiga ratus enam puluh tiga rantai daging kambing.
56879,电视剧7 EP28,,马来语,三百六十四个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_08,400_00_30_09,880_chinesetts.wav",Tiga ratus enam puluh empat rantai daging kambing.
56880,电视剧7 EP28,,马来语,三百六十五个羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_10,440_00_30_12,080.wav",Tiga ratus enam puluh lima rantai daging kambing.
56881,电视剧7 EP28,,马来语,三百六十七的羊肉串,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_14,520_00_30_15,840.wav",Tiga ratus enam puluh tujuh rantai daging kambing.
56882,电视剧7 EP28,,马来语,本场比赛的获胜方为反方恭喜他们,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_20,040_00_30_24,440.wav","Pihak yang menang dalam pertandingan ini, tahniah kepada mereka."
56883,电视剧7 EP28,,马来语,本次比赛的获胜方是东洲财经大学代表队,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_25,080_00_30_30,080.wav",Pemenang pertandingan kali ini ialah pasukan wakil Universiti Kewangan dan Perniagaan Asia Timur.
56884,电视剧7 EP28,,马来语,今天晚的一批,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_30_49,040_00_30_50,160.wav",Satu kumpulan malam ini.
56885,电视剧7 EP28,,马来语,总觉得一有闪失之前所有的努力都白费了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_02,880_00_31_07,040.wav","Selalunya, saya rasa semua usaha sebelum ini sia-sia."
56886,电视剧7 EP28,,马来语,当然是我们最强配备你,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_34,840_00_31_36,280.wav","Sudah tentu, kamilah yang paling berkuasa untuk melengkapkan awak."
56887,电视剧7 EP28,,马来语,你们四个啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_36,280_00_31_37,040.wav",Awak berempat.
56888,电视剧7 EP28,,马来语,团子虽然买完进队之后你上场的次数少了但是我们从来没有质疑过你的能力啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_37,360_00_31_44,560.wav","Tuan, walaupun selepas awak masuk ke dalam pasukan, jumlah perlawanan awak berkurangan, kami tak pernah mempersoalkan keupayaan awak."
56889,电视剧7 EP28,,马来语,你也是校队主力嘛,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_45,240_00_31_46,360.wav",Awak juga ketua pasukan sekolah.
56890,电视剧7 EP28,,马来语,知道你又要对我人身攻击了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_51,360_00_31_53,280.wav",Saya tahu awak akan menyerang saya secara peribadi lagi.
56891,电视剧7 EP28,,马来语,我觉得团子可以一战,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_31_53,360_00_31_54,720.wav",Saya rasa kumpulan ini boleh bertempur bersama.
56892,电视剧7 EP28,,马来语,你不会是想要我们上演一出苦苦哀求你的戏码吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_02,160_00_32_05,360.wav",Adakah awak mahu kami bermain drama yang merayu dengan susah payah untuk awak?
56893,电视剧7 EP28,,马来语,当然没有了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_05,640_00_32_06,560.wav",Sudah tentu tidak.
56894,电视剧7 EP28,,马来语,我们可以从两个方面考虑这个问题,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_06,840_00_32_09,160.wav",Kita boleh mempertimbangkan masalah ini dari dua aspek.
56895,电视剧7 EP28,,马来语,老教练不在,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_11,040_00_32_12,000.wav",Jurulatih lama tiada.
56896,电视剧7 EP28,,马来语,小撒也沉浸在恋爱中无法自拔,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_12,720_00_32_16,240.wav",Raja kecil juga tenggelam dalam percintaan dan tidak dapat melepaskan diri.
56897,电视剧7 EP28,,马来语,最近确实身体有点不舒服,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_22,680_00_32_24,480.wav",Saya betul-betul tidak sihat sejak kebelakangan ini.
56898,电视剧7 EP28,,马来语,你哪儿不是啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_25,760_00_32_26,680.wav",Di mana awak?
56899,电视剧7 EP28,,马来语,我最近总是吐,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_27,880_00_32_29,840.wav",Saya selalu muntah akhir-akhir ini.
56900,电视剧7 EP28,,马来语,然后头晕目眩的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_30,240_00_32_32,560.wav","Kemudian, kepala dan mata saya berpeluh."
56901,电视剧7 EP28,,马来语,腹部还有积水,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_33,000_00_32_34,000.wav",Perut masih menyimpan air.
56902,电视剧7 EP28,,马来语,我感觉我最近人都消瘦了但是,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_35,640_00_32_37,520.wav",Saya rasa saya dah kurus sejak kebelakangan ini.
56903,电视剧7 EP28,,马来语,肚子特大,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_37,520_00_32_38,360.wav",Perut saya besar.
56904,电视剧7 EP28,,马来语,要不咱去医院吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_47,800_00_32_48,680.wav",Adakah awak perlu pergi ke hospital?
56905,电视剧7 EP28,,马来语,医生说我得打一段时间的针,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_52,400_00_32_55,680.wav",Doktor kata saya perlu mengambil suntikan untuk seketika.
56906,电视剧7 EP28,,马来语,一段时间啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_32_56,000_00_32_57,080.wav",Untuk seketika.
56907,电视剧7 EP28,,马来语,你那个针是不是叫四幺幺啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_03,240_00_33_05,840.wav",Adakah pin awak dipanggil Xiao Yan?
56908,电视剧7 EP28,,马来语,我不知道为什么好难受,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_08,720_00_33_10,400.wav",Saya tak tahu mengapa ia begitu sukar.
56909,电视剧7 EP28,,马来语,你得的这个是猫传腹,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_11,480_00_33_12,880.wav",Apa yang awak dapat ialah jangkitan perut kucing.
56910,电视剧7 EP28,,马来语,不传染人的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_13,520_00_33_14,360.wav",Tidak menular kepada orang lain.
56911,电视剧7 EP28,,马来语,什么时候还开玩笑,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_17,040_00_33_18,080.wav",Bilakah kita akan bergurau lagi?
56912,电视剧7 EP28,,马来语,你找死啊你,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_18,080_00_33_19,480_chinesetts.wav",Awak mahu mati.
56913,电视剧7 EP28,,马来语,腰疼完美疼,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_25,400_00_33_26,880_chinesetts.wav",Sakit pinggang. Kesakitan sempurna.
56914,电视剧7 EP28,,马来语,弟子停哪滴停,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_26,880_00_33_28,400_chinesetts.wav",Cikgu berhenti di mana?
56915,电视剧7 EP28,,马来语,广大家长请注意啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_33,240_00_33_34,560.wav","Ketua Guang, sila ambil perhatian."
56916,电视剧7 EP28,,马来语,猫传腹已不再是绝症,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_34,560_00_33_36,160.wav",Penyakit perut kucing bukan lagi penyakit yang boleh dirawat.
56917,电视剧7 EP28,,马来语,如出现持续低烧食欲不振白球比低于零点六的宝宝们请及时治疗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_36,160_00_33_41,200.wav","Jika demam rendah berterusan berlaku, nafsu makan tidak meningkat, nisbah bola putih lebih rendah daripada 0.6, sila dirawat dengan segera."
56918,电视剧7 EP28,,马来语,还是可以救活的哟,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_41,200_00_33_42,640.wav",Adakah kita boleh selamatkan orang mati?
56919,电视剧7 EP28,,马来语,南北是不是真的不舒服啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_44,560_00_33_46,000.wav",Adakah Nanbei benar-benar tidak selesa?
56920,电视剧7 EP28,,马来语,你要不要去看看,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_46,320_00_33_47,480.wav",Jangan pergi tengok.
56921,电视剧7 EP28,,马来语,他呀肯定是最近小鱼的心思都在比赛上忽略了他,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_47,760_00_33_52,360.wav",Dia pasti telah mengabaikannya semasa pertandingan baru-baru ini.
56922,电视剧7 EP28,,马来语,所以就矫情找存在感呗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_52,840_00_33_55,440.wav","Jadi, carilah perasaan eksistensi."
56923,电视剧7 EP28,,马来语,估计是昨天被咱们给怼狠了今天想要重视一下这个比赛,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_33_56,120_00_34_00,480.wav","Kira-kira, kami telah diberikan kepada awak semalam. Hari ini, awak ingin mengambil berat tentang pertandingan ini."
56924,电视剧7 EP28,,马来语,小好姐你发财啦,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_07,640_00_34_10,200.wav","Sayang, awak dah kaya."
56925,电视剧7 EP28,,马来语,我们没有点这么多呀,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_10,680_00_34_12,360.wav",Kita tak dapat banyak mata.
56926,电视剧7 EP28,,马来语,送给你们的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_12,520_00_34_13,160.wav",Saya serahkan kepada awak.
56927,电视剧7 EP28,,马来语,这么久了终于混脸熟了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_15,320_00_34_17,160.wav","Sudah sekian lama. Akhirnya, saya sudah biasa dengan wajah yang bercampur-campur."
56928,电视剧7 EP28,,马来语,今天怎么收这么早呀,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_23,080_00_34_24,720.wav",Kenapa awak dapat gaji begitu awal hari ini?
56929,电视剧7 EP28,,马来语,我还想看小阳唱歌呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_24,840_00_34_26,760.wav",Saya juga mahu melihat Xiaoyong menyanyi.
56930,电视剧7 EP28,,马来语,小杨你们去哪儿,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_28,840_00_34_30,080.wav","Xiao Yan, ke mana kamu pergi?"
56931,电视剧7 EP28,,马来语,而且这儿老板说要装修,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_32,000_00_34_34,080.wav","Selain itu, ketua di sini berkata kami perlu mengemas kini."
56932,电视剧7 EP28,,马来语,我们就先撤了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_34,280_00_34_35,320.wav",Kami akan tarik semula.
56933,电视剧7 EP28,,马来语,那你们转站去哪儿跟我们说一声,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_35,600_00_34_37,520.wav","Jadi, awak pergi ke mana? Bercakap dengan kami."
56934,电视剧7 EP28,,马来语,我们解散了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_40,440_00_34_41,720.wav",Kita dah berpecah.
56935,电视剧7 EP28,,马来语,乐队成立快四年了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_51,400_00_34_53,080.wav",Kumpulan ini telah ditubuhkan hampir empat tahun.
56936,电视剧7 EP28,,马来语,也没做出什么成绩,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_53,280_00_34_54,760.wav",Saya tak berjaya mencapai apa-apa pencapaian.
56937,电视剧7 EP28,,马来语,就是辛苦了水哥,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_55,560_00_34_56,680.wav","Awak telah bekerja keras, kak."
56938,电视剧7 EP28,,马来语,怪对不起他的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_34_57,400_00_34_58,400.wav",Maafkan dia.
56939,电视剧7 EP28,,马来语,这样我也轻松多了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_00,600_00_35_01,720.wav","Dengan cara ini, saya akan lebih selesa."
56940,电视剧7 EP28,,马来语,以后不用刷碗洗盘子跑着送快递了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_02,280_00_35_05,120.wav","Selepas ini, saya tak perlu bersihkan pinggan dan basuh pinggan lagi."
56941,电视剧7 EP28,,马来语,一直以来都是水哥打工支撑着乐队的开销,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_06,080_00_35_09,440.wav","Sejak dahulu lagi, rakan sekerja saya bekerja untuk menampung perbelanjaan kumpulan."
56942,电视剧7 EP28,,马来语,不然也不可能撑四年,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_09,800_00_35_11,120.wav","Jika tidak, awak tak boleh berkhidmat selama empat tahun."
56943,电视剧7 EP28,,马来语,所以啊这对我们来说也算是一种解脱了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_11,680_00_35_16,320.wav","Jadi, ini juga merupakan satu cara untuk kita melepaskan diri."
56944,电视剧7 EP28,,马来语,就是这些东西也不知道往哪放,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_20,800_00_35_23,240.wav",Saya tak tahu nak letak barang-barang ini di mana.
56945,电视剧7 EP28,,马来语,要不放我们学院的阁楼,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_24,560_00_35_27,080.wav",Jangan tinggalkan bangunan tinggi di kolej kami.
56946,电视剧7 EP28,,马来语,反正平时我们都训练平时也不去,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_27,520_00_35_30,000.wav","Lagipun, kita berlatih pada waktu biasa dan tidak pergi pada waktu biasa."
56947,电视剧7 EP28,,马来语,我是说能不能再给我一张,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_50,880_00_35_52,600.wav","Maksud saya, bolehkah awak berikan saya satu lagi?"
56948,电视剧7 EP28,,马来语,我给我男朋友,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_35_52,760_00_35_53,840.wav",Saya bagi kepada teman lelaki saya.
56949,电视剧7 EP28,,马来语,您是我有八成的希望,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_01,880_00_36_04,160.wav",Awak harapan saya sebanyak 80 peratus.
56950,电视剧7 EP28,,马来语,也就是说不会有事儿吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_04,520_00_36_08,080.wav","Maksudnya, tiada apa-apa yang berlaku."
56951,电视剧7 EP28,,马来语,只能说成功率很高,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_11,440_00_36_13,280.wav",Saya hanya boleh katakan bahawa kadar kejayaan sangat tinggi.
56952,电视剧7 EP28,,马来语,那除了手术还有其他的办法吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_16,240_00_36_20,040.wav",Adakah terdapat cara lain selain pembedahan?
56953,电视剧7 EP28,,马来语,如果保守治疗的话还像以前一样靠药物和日常理疗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_20,160_00_36_25,880.wav","Jika kita mengekalkan rawatan, kita masih bergantung kepada ubat dan terapi fizikal seperti dahulu."
56954,电视剧7 EP28,,马来语,但是根据检查报告来看已经错过了最佳的药物理疗时段,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_26,520_00_36_31,120.wav","Namun, berdasarkan laporan pemeriksaan, saya telah terlepas tempoh terapi fizikal ubat yang terbaik."
56955,电视剧7 EP28,,马来语,有可能会引起瘫痪,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_32,240_00_36_33,440.wav",Mungkin ia boleh menyebabkan demam.
56956,电视剧7 EP28,,马来语,当然这个也因人而异,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_34,760_00_36_36,240.wav","Sudah tentu, ini juga berbeza mengikut orang."
56957,电视剧7 EP28,,马来语,我们回去商量商量,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_40,040_00_36_41,560.wav",Mari kita kembali dan berunding.
56958,电视剧7 EP28,,马来语,行需要尽快决定,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_42,160_00_36_44,000.wav",Saya perlu membuat keputusan secepat mungkin.
56959,电视剧7 EP28,,马来语,那医生谢谢你啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_36_45,600_00_36_47,160.wav",Doktor itu berterima kasih kepada awak.
56960,电视剧7 EP28,,马来语,背着我偷吃什么呢啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_08,640_00_37_10,600.wav",Apa yang awak sembunyikan di belakang saya?
56961,电视剧7 EP28,,马来语,快帮我看一看啊我看看,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_10,600_00_37_12,640.wav",Tolong saya tengok. Saya akan tengok.
56962,电视剧7 EP28,,马来语,小撒不听话的孩子,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_12,640_00_37_14,760.wav",Anak yang tidak patuh.
56963,电视剧7 EP28,,马来语,我说我不能吃油腻的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_15,160_00_37_16,440.wav","Saya cakap, saya tak boleh makan makanan berlemak."
56964,电视剧7 EP28,,马来语,孩子一番心意非送上那个肉来,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_17,760_00_37_20,000.wav","Anak-anak, tolong hantarkan daging itu."
56965,电视剧7 EP28,,马来语,扔了可惜我的天哪,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_20,000_00_37_21,480.wav",Maafkan saya.
56966,电视剧7 EP28,,马来语,行了行了啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_21,480_00_37_22,440.wav",Dia dah pergi.
56967,电视剧7 EP28,,马来语,就吃了一口,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_23,440_00_37_24,600.wav",Makan sekeping saja.
56968,电视剧7 EP28,,马来语,老伴儿啊我告诉你一个好消息,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_26,520_00_37_29,360.wav","Kawan lama, saya ada berita baik untuk awak."
56969,电视剧7 EP28,,马来语,刚才我跟医生谈过了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_30,520_00_37_32,800.wav",Saya baru bercakap dengan doktor.
56970,电视剧7 EP28,,马来语,医生说呢呃以你目前的情况不用做手术,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_33,280_00_37_39,200.wav","Doktor kata, dengan keadaan awak sekarang, tak perlu buat pembedahan."
56971,电视剧7 EP28,,马来语,所以呢你想吃什么就吃什么,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_40,440_00_37_43,840.wav","Jadi, apa sahaja yang awak mahu makan, makanlah."
56972,电视剧7 EP28,,马来语,想吃什么呢就跟我说,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_44,080_00_37_45,560.wav","Apa yang awak mahu makan, beritahu saya."
56973,电视剧7 EP28,,马来语,我给你去做,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_45,560_00_37_46,680.wav",Saya suruh awak buat.
56974,电视剧7 EP28,,马来语,但是呢你这个血脂啊血糖有点高,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_47,360_00_37_51,080.wav","Namun, lemak darah awak agak tinggi."
56975,电视剧7 EP28,,马来语,所以呢你还得控制一下,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_37_51,080_00_37_53,160.wav","Jadi, awak perlu mengawal diri."
56976,电视剧7 EP28,,马来语,宝贝儿嗯说实话吧,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_05,120_00_38_09,040.wav","Sayang, katakan yang sebenarnya."
56977,电视剧7 EP28,,马来语,你瞎说什么呢你,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_14,480_00_38_15,720.wav",Apa kata awak?
56978,电视剧7 EP28,,马来语,你瞎说什么呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_15,720_00_38_17,120.wav",Apa yang awak cakap?
56979,电视剧7 EP28,,马来语,哎你再这样我就走了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_17,600_00_38_19,400.wav","Jika awak buat begitu lagi, saya akan pergi."
56980,电视剧7 EP28,,马来语,我说错话了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_23,080_00_38_24,000.wav",Saya salah kata.
56981,电视剧7 EP28,,马来语,我就觉得我真的不用做手术了吗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_27,360_00_38_29,600.wav",Adakah saya rasa saya tak perlu menjalani pembedahan?
56982,电视剧7 EP28,,马来语,当然了不用做手术了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_29,800_00_38_31,400.wav","Sudah tentu, tiada pembedahan perlu dilakukan."
56983,电视剧7 EP28,,马来语,幸福来得有点突然,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_33,520_00_38_34,840.wav",Bahagia datang secara tiba-tiba.
56984,电视剧7 EP28,,马来语,你晚上想吃什么,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_38,400_00_38_40,840.wav",Apa yang awak mahu makan malam ini?
56985,电视剧7 EP28,,马来语,我想吃宫保鸡丁,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_42,760_00_38_44,840.wav",Saya mahu makan puding pengawal istana.
56986,电视剧7 EP28,,马来语,宫爆鸡丁是不是啊,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_46,120_00_38_48,040.wav",Adakah ini pengeboman di dalam istana?
56987,电视剧7 EP28,,马来语,好我晚上就给你做,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_38_48,520_00_38_50,640.wav","Baiklah, saya akan buat pada awak malam ini."
56988,电视剧7 EP28,,马来语,总是这样见面会不会不是很好,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_25,360_00_39_28,120.wav",Adakah ia baik jika kita selalu berjumpa seperti ini?
56989,电视剧7 EP28,,马来语,要不你先钱我们先不借了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_29,000_00_39_32,480.wav","Jika awak tak bayar dahulu, kita tak akan pinjam dahulu."
56990,电视剧7 EP28,,马来语,我是觉得可能应该要避避嫌,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_37,160_00_39_41,720.wav",Saya rasa mungkin kita perlu mengelakkan diri.
56991,电视剧7 EP28,,马来语,我们不聊这个不就好了呗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_47,400_00_39_49,200.wav","Jika kita tak bercakap, tak mengapa."
56992,电视剧7 EP28,,马来语,再说我们之前也没聊过关于辩论的事情,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_49,440_00_39_52,760.wav","Selain itu, kita tak pernah bercakap tentang perbahasan sebelum ini."
56993,电视剧7 EP28,,马来语,我还以为你会同意呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_55,720_00_39_58,280.wav",Saya fikir awak akan bersetuju.
56994,电视剧7 EP28,,马来语,这种送命题我还知道答案的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_58,680_00_40_00,520.wav",Saya tahu jawapan soalan seperti ini.
56995,电视剧7 EP28,,马来语,你怎么知道,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_06,560_00_40_07,280.wav",Macam mana awak tahu?
56996,电视剧7 EP28,,马来语,我刚在超市看到他了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_07,520_00_40_09,240.wav",Saya baru nampak dia di pasar raya.
56997,电视剧7 EP28,,马来语,你南北那会训练又没,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_46,080_00_40_47,280.wav","Awak akan berlatih di Selatan dan Utara, tetapi tiada latihan."
56998,电视剧7 EP28,,马来语,我一会儿逮着他就把他对折扔护城河里边喂鸭子,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_47,840_00_40_50,080.wav",Saya akan tangkap dia dan buang dia ke sungai.
56999,电视剧7 EP28,,马来语,你这招不仅狂野还没用,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_50,520_00_40_52,160.wav","Cara awak ini bukan sahaja liar, tetapi tidak berguna."
