编号,片段名,文本,语言,中文,label,音频路径,answer
56989,电视剧7 EP28,,马来语,要不你先钱我们先不借了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_29,000_00_39_32,480.wav",Bagaimana kalau awak bayar dulu? Kami tidak akan meminjamnya lagi?
56990,电视剧7 EP28,,马来语,我是觉得可能应该要避避嫌,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_37,160_00_39_41,720.wav",Saya rasa mungkin kita patut mengelakkan syak wasangka
56991,电视剧7 EP28,,马来语,我们不聊这个不就好了呗,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_47,400_00_39_49,200.wav",Bolehkah kita berhenti bercakap tentang perkara ini?
56992,电视剧7 EP28,,马来语,再说我们之前也没聊过关于辩论的事情,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_49,440_00_39_52,760.wav","Lagipun, kami tak pernah
berbincang tentang debat."
56993,电视剧7 EP28,,马来语,我还以为你会同意呢,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_55,720_00_39_58,280.wav",Saya fikir awak akan bersetuju
56994,电视剧7 EP28,,马来语,这种送命题我还知道答案的,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_39_58,680_00_40_00,520.wav",Saya tahu jawapan kepada soalan maut seperti ini
56995,电视剧7 EP28,,马来语,你怎么知道,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_06,560_00_40_07,280.wav",Bagaimana awak tahu
56996,电视剧7 EP28,,马来语,我刚在超市看到他了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_07,520_00_40_09,240.wav",Saya baru nampak dia di pasar raya
56997,电视剧7 EP28,,马来语,你南北那会训练又没,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_46,080_00_40_47,280.wav",Anda tidak berlatih di Nan Bei
56998,电视剧7 EP28,,马来语,我一会儿逮着他就把他对折扔护城河里边喂鸭子,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_47,840_00_40_50,080.wav",Saya akan membeleknya dan membuangnya ke dalam sungai untuk memberi makan itik nanti
56999,电视剧7 EP28,,马来语,你这招不仅狂野还没用,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_50,520_00_40_52,160.wav","Cara awak bukan sahaja
tidak berguna, malah sangat liar."
57000,电视剧7 EP28,,马来语,他反而更不会说了,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_52,640_00_40_53,840.wav",Dia tidak akan memberitahu anda sebaliknya
57001,电视剧7 EP28,,马来语,我干嘛我把他,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_54,560_00_40_55,560.wav",Apa yang saya buat? Saya akan ambil dia
57002,电视剧7 EP28,,马来语,我往身边我监视他,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_56,080_00_40_57,760.wav",Saya akan mengawasi dia di sekeliling
57003,电视剧7 EP28,,马来语,你俩能不能别那么刺激,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_40_58,080_00_40_59,600.wav","Bolehkah kamu berdua jangan
buat-buat gila?"
57004,电视剧7 EP28,,马来语,刀枪还是什么,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_41_04,880_00_41_07,000.wav","Pisau, pistol atau sesuatu?"
57005,电视剧7 EP28,,马来语,不是那个武器,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_41_07,280_00_41_08,560.wav",Bukan senjata itu
57006,电视剧7 EP28,,马来语,我不会呀我,测试集a,"/alg_2025_audios_final/电视剧7 EP28/电视剧7 EP28_00_41_15,440_00_41_16,680.wav","Saya tidak akan, saya"
57007,电视剧7 EP29,,马来语,有话好好说你别冲动,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_17,040_00_02_18,520.wav","Jika anda mempunyai sesuatu untuk dikatakan, jangan impulsif"
57008,电视剧7 EP29,,马来语,作为你女朋友没有发现你不对劲,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_19,560_00_02_22,120.wav","Sebagai teman wanita awak,
saya tak perasan ada sesuatu yang tak kena dengan awak."
57009,电视剧7 EP29,,马来语,是我不称职,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_22,120_00_02_23,400.wav",Ini kerana saya tidak cekap
57010,电视剧7 EP29,,马来语,所以我特别希望你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_25,560_00_02_26,840.wav",Jadi saya sangat berharap awak
57011,电视剧7 EP29,,马来语,来来来,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_26,840_00_02_27,600_chinesetts.wav",Mari.
57012,电视剧7 EP29,,马来语,你冷静点你冷静点,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_28,080_00_02_29,640.wav",Awak bertenanglah.
57013,电视剧7 EP29,,马来语,我是真担心你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_33,360_00_02_34,640.wav",Saya sangat risau tentang awak
57014,电视剧7 EP29,,马来语,你是不是也紧张了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_42,320_00_02_43,360.wav",Adakah anda juga gementar?
57015,电视剧7 EP29,,马来语,那你为什么不跟我说呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_48,040_00_02_49,120.wav",Lalu kenapa awak tidak memberitahu saya?
57016,电视剧7 EP29,,马来语,因为你昨天晚上说怕一有闪失之前的努力全都白费了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_50,040_00_02_55,760.wav","Kerana awak cakap malam tadi
bahawa semua usaha sebelum ini
akan jadi sia-sia jika ada kesilapan."
57017,电视剧7 EP29,,马来语,所以在你六神无主的时候我应该做你的定心丸让你没有后顾之忧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_02_58,360_00_03_03,640.wav",Jadi saya harus menjadi penenang anda apabila anda tidak mempunyai enam tuhan dan anda tidak mempunyai kebimbangan
57018,电视剧7 EP29,,马来语,我去图书馆也是想在你发现之前完成自我治疗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_08,120_00_03_13,440.wav",Saya pergi ke perpustakaan untuk menyelesaikan rawatan diri saya sebelum anda mengetahuinya
57019,电视剧7 EP29,,马来语,所以你以后有什么事儿别买,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_26,520_00_03_28,480.wav",Jadi jangan beli apa-apa pada masa hadapan
57020,电视剧7 EP29,,马来语,在一起那么久,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_32,400_00_03_33,480.wav",Bersama begitu lama
57021,电视剧7 EP29,,马来语,没想到你还有那么一点点温柔,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_34,160_00_03_37,760.wav",Saya tidak sangka awak masih lembut sedikit
57022,电视剧7 EP29,,马来语,但我觉得吧这跟高考是一,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_44,240_00_03_46,400.wav",Tetapi saya fikir ini adalah sama dengan peperiksaan kemasukan kolej
57023,电视剧7 EP29,,马来语,所以咱俩一起好好备赛吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_51,000_00_03_53,080.wav",Jadi mari kita bersiap untuk permainan bersama-sama
57024,电视剧7 EP29,,马来语,但我还有一个过不去的坎,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_03_53,720_00_03_55,560.wav",Tetapi saya masih mempunyai halangan yang tidak dapat saya lalui
57025,电视剧7 EP29,,马来语,南北你是不是有点怕叶子啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_09,000_00_04_13,680.wav","Nan Bei, adakah awak takut
daunnya gugur?"
57026,电视剧7 EP29,,马来语,谁怕他了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_14,040_00_04_15,120.wav",Siapa takut dia?
57027,电视剧7 EP29,,马来语,那你抖什么呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_15,360_00_04_17,480.wav",Kenapa awak goncang?
57028,电视剧7 EP29,,马来语,我这是快要拿冠军了我激动的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_19,360_00_04_21,560.wav",Saya akan memenangi kejuaraan tidak lama lagi dan saya teruja
57029,电视剧7 EP29,,马来语,南美没事的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_22,240_00_04_23,360.wav","Nampaknya,"
57030,电视剧7 EP29,,马来语,我之前也这样,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_25,520_00_04_26,560.wav",Saya pernah buat begitu sebelum ini.
57031,电视剧7 EP29,,马来语,要不让马兰给你治治,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_27,160_00_04_29,320.wav",Jangan biarkan Ma Lan merawat awak?
57032,电视剧7 EP29,,马来语,你这是赛前应激反应,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_31,040_00_04_32,400.wav",Ini adalah tindak balas tekanan pra-pertandingan anda
57033,电视剧7 EP29,,马来语,你们怎么能这么说他呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_36,480_00_04_37,720.wav",Bagaimana anda boleh mengatakan ini tentang dia?
57034,电视剧7 EP29,,马来语,帮忙想想办法吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_38,320_00_04_39,360.wav",Tolong fikirkan cara
57035,电视剧7 EP29,,马来语,要不我让燕泽手下留情,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_39,840_00_04_43,280.wav","Apa kata saya minta Yanze
menunjukkan belas kasihan?"
57036,电视剧7 EP29,,马来语,要不我去看看心理医生吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_44,280_00_04_46,240.wav",Bagaimana kalau saya pergi jumpa doktor psikologi?
57037,电视剧7 EP29,,马来语,吃点巴豆体面退散,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_46,280_00_04_48,520.wav",Makan sedikit kacang soya dan bersurai dengan maruah
57038,电视剧7 EP29,,马来语,同为队友能不能有点人性啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_50,360_00_04_52,400.wav",Bolehkah anda menjadi manusia apabila anda menjadi rakan sepasukan?
57039,电视剧7 EP29,,马来语,那个我出去练练歌,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_52,720_00_04_54,840.wav",Saya akan keluar untuk berlatih menyanyi
57040,电视剧7 EP29,,马来语,我我我我也去,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_55,080_00_04_56,840.wav","Saya, saya, saya, saya akan pergi juga"
57041,电视剧7 EP29,,马来语,你干嘛去,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_56,840_00_04_57,440_chinesetts.wav",Kenapa awak pergi
57042,电视剧7 EP29,,马来语,我我我我听听歌不行啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_04_57,440_00_04_59,360.wav",Saya tak boleh dengar muzik.
57043,电视剧7 EP29,,马来语,他们在训练,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_13,240_00_05_14,400.wav",Mereka sedang berlatih
57044,电视剧7 EP29,,马来语,你们俩在这儿好吗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_14,800_00_05_16,040.wav",Bolehkah kamu berdua berada di sini?
57045,电视剧7 EP29,,马来语,我不会,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_16,800_00_05_17,360.wav",Saya tidak akan
57046,电视剧7 EP29,,马来语,回去也是被他们笑,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_18,560_00_05_19,760.wav",Saya juga ketawa dengan mereka apabila saya kembali
57047,电视剧7 EP29,,马来语,他们也是关心你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_20,320_00_05_21,560.wav",Mereka juga mengambil berat tentang awak
57048,电视剧7 EP29,,马来语,你也觉得现在大战在即我这样不好吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_22,360_00_05_26,320.wav",Adakah anda fikir ia buruk untuk saya jika terdapat perang yang akan datang sekarang?
57049,电视剧7 EP29,,马来语,咱们学校还有一支乐队,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_32,360_00_05_33,840.wav",Sekolah kami juga mempunyai kumpulan muzik
57050,电视剧7 EP29,,马来语,好像每年都有演出,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_36,480_00_05_37,600.wav",Nampaknya ada persembahan setiap tahun
57051,电视剧7 EP29,,马来语,为什么每年晚会上你们都没有去啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_38,120_00_05_40,440.wav","Kenapa kamu tak pergi
majlis sambutan akhir tahun?"
57052,电视剧7 EP29,,马来语,因为每年学校晚会都只需要一支乐队表演,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_41,000_00_05_44,240.wav","Sebab, hanya memerlukan
sebuah kumpulan muzik untuk"
57053,电视剧7 EP29,,马来语,每次选拔我们都输给了他们,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_44,760_00_05_48,240.wav",Kami kalah kepada mereka setiap kali pemilihan
57054,电视剧7 EP29,,马来语,我也没有因为一个男的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_49,200_00_05_50,440.wav",Saya tidak pernah
57055,电视剧7 EP29,,马来语,你上次吃辣椒就赢他了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_52,160_00_05_53,400.wav","Awak pernah mengalahkannya
semasa makan cili."
57056,电视剧7 EP29,,马来语,这事就别说了行吗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_53,640_00_05_54,600.wav","Jangan cakap lagi, boleh?"
57057,电视剧7 EP29,,马来语,其实我知道我现在和刘延泽的实力差不多,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_05_57,760_00_06_00,200.wav","Sebenarnya, saya tahu
kebolehan saya dan Liu Yanze"
57058,电视剧7 EP29,,马来语,但是我好像从来没有在一次辩论场上赢过他一次,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_02,200_00_06_05,360.wav","Namun, saya nampaknya
tak pernah mengalahkannya"
57059,电视剧7 EP29,,马来语,挺可怕,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_20,040_00_06_20,520.wav",Agak menakutkan.
57060,电视剧7 EP29,,马来语,这很正常的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_24,240_00_06_25,360.wav",Ini biasa
57061,电视剧7 EP29,,马来语,不过换个角度想想,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_25,440_00_06_27,120.wav",Tetapi jika anda memikirkannya dari perspektif yang berbeza
57062,电视剧7 EP29,,马来语,也许咱们人生里就差一步,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_27,120_00_06_28,680.wav",Mungkin kita hanya satu langkah lagi dalam hidup
57063,电视剧7 EP29,,马来语,我不想,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_28,760_00_06_29,440.wav",Saya tidak mahu
57064,电视剧7 EP29,,马来语,我也不想你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_34,560_00_06_35,080.wav",Saya juga tidak merindui awak
57065,电视剧7 EP29,,马来语,我有个习惯,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_37,520_00_06_38,320.wav",Saya ada tabiat
57066,电视剧7 EP29,,马来语,你不开心就想唱歌,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_39,040_00_06_41,160.wav",Anda hanya mahu menyanyi jika anda tidak berpuas hati
57067,电视剧7 EP29,,马来语,我俩也有个新习惯,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_43,640_00_06_44,840.wav",Kami juga mempunyai tabiat baru
57068,电视剧7 EP29,,马来语,一不开心就想听人唱歌,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_45,000_00_06_46,640.wav","Apabila saya tidak berpuas hati, saya hanya mahu mendengar seseorang menyanyi"
57069,电视剧7 EP29,,马来语,你相信奇迹吗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_06_59,160_00_07_00,080.wav",Adakah anda percaya kepada keajaiban
57070,电视剧7 EP29,,马来语,赢不了赢不了呗,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_11,160_00_07_12,160.wav",Tak boleh menang.
57071,电视剧7 EP29,,马来语,不了咱俩一起去抱头痛哭,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_12,640_00_07_14,280.wav",Apa kata kita pergi menangis bersama?
57072,电视剧7 EP29,,马来语,从来都不会,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_26,720_00_07_27,520.wav",Tidak pernah
57073,电视剧7 EP29,,马来语,当初在我犹豫要不要进二队的时候是你鼓励我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_28,320_00_07_32,240.wav","Awaklah yang menggalakkan saya
ketika saya teragak-agak sama ada nak menyertai pasukan kedua atau tidak."
57074,电视剧7 EP29,,马来语,我跟依兰不对付的时候是你支持我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_33,440_00_07_36,040.wav","Apabila saya menghadapi masalah dengan Yilan, awak menyokong saya"
57075,电视剧7 EP29,,马来语,还有好几次为啥觉得自己挺不过去的时候也是一直陪着我来着,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_07_37,080_00_07_41,760.wav",Dan beberapa kali dia sentiasa bersama saya apabila saya berasa seperti saya tidak boleh melaluinya
57076,电视剧7 EP29,,马来语,这种事情根本不需要奇迹,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_05,560_00_08_08,120.wav",Perkara seperti ini tidak memerlukan keajaiban sama sekali
57077,电视剧7 EP29,,马来语,兄弟们我彻底崩了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_15,200_00_08_16,720.wav","Kawan-kawan, saya benar-benar runtuh"
57078,电视剧7 EP29,,马来语,一边帽子欺负你,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_23,840_00_08_24,440_chinesetts.wav",sambil membuli awak dengan topi.
57079,电视剧7 EP29,,马来语,跟你报了减压班,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_26,840_00_08_28,000.wav",Saya mendaftar untuk kelas pengurangan tekanan dengan anda
57080,电视剧7 EP29,,马来语,明天一大早去吧,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_28,040_00_08_29,040.wav",Pergi awal pagi esok
57081,电视剧7 EP29,,马来语,手轻轻摸摸你的腹部,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_47,200_00_08_49,640.wav",Sentuh perut anda dengan lembut
57082,电视剧7 EP29,,马来语,手摸摸你的腹部,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_50,480_00_08_52,120.wav",sentuh perut awak.
57083,电视剧7 EP29,,马来语,感受来自宝宝的力量,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_08_53,120_00_08_55,680.wav",merasakan kuasa bayi dalam kandungan.
57084,电视剧7 EP29,,马来语,加味逍遥丸人参归脾丸六味地黄丸壮腰健肾,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_22,080_00_09_29,200.wav","Pil Xiaoyao Berperisa, Pil Ginseng Guipi, Pil Enam Perisa dan Pil Kuning, Pil Wanzhi dan Pil Kandung Buah Pinggang."
57085,电视剧7 EP29,,马来语,不好意思这是我的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_30,440_00_09_31,560.wav","Maaf, ini milik saya"
57086,电视剧7 EP29,,马来语,您不是西医,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_33,000_00_09_34,120.wav",Bukankah awak doktor Barat?
57087,电视剧7 EP29,,马来语,中西合并疗效快啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_34,560_00_09_36,000.wav","Gabungan perubatan Cina dan Barat
berkesan dengan cepat."
57088,电视剧7 EP29,,马来语,但这些药对肾亏没用啊,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_36,440_00_09_38,120.wav","Namun, ubat ini tak berguna
untuk buah pinggang."
57089,电视剧7 EP29,,马来语,这病主要还是要靠自身意志,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_39,200_00_09_41,720.wav",Penyakit ini terutamanya bergantung pada kemahuan anda sendiri
57090,电视剧7 EP29,,马来语,愿闻其详,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_42,720_00_09_43,640.wav",Saya ingin mendengar butirannya
57091,电视剧7 EP29,,马来语,从心理学上讲这种病其实就是你的一个心态,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_46,040_00_09_51,120.wav","Dari segi psikologi,
penyakit ini sebenarnya mentaliti awak."
57092,电视剧7 EP29,,马来语,我们都很喜欢你的乐队,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_09_59,080_00_10_00,640.wav",Kami semua sangat suka kumpulan muzik anda
57093,电视剧7 EP29,,马来语,看什么呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_20,120_00_10_20,760.wav",Apa yang anda lihat?
57094,电视剧7 EP29,,马来语,这个是你画的,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_23,640_00_10_24,760.wav",Awak lukis ini
57095,电视剧7 EP29,,马来语,哇校内网传疯了这个,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_25,680_00_10_27,640.wav","Wah, laman kampus mengumpat tentang ini."
57096,电视剧7 EP29,,马来语,作者的本尊就是我,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_28,600_00_10_30,640.wav",Saya adalah pengarang itu
57097,电视剧7 EP29,,马来语,我听了乐队的事儿,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_31,720_00_10_33,080.wav",Saya mendengar tentang kumpulan muzik
57098,电视剧7 EP29,,马来语,我觉得太可惜了,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_33,120_00_10_34,320.wav",Saya rasa kesian
57099,电视剧7 EP29,,马来语,就画了个短篇漫画发在校园网上,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_34,400_00_10_37,240.wav",Saya hanya melukis komik pendek dan menghantarnya ke dalam talian kampus
57100,电视剧7 EP29,,马来语,本来也就随便画画,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_38,240_00_10_39,800.wav",Saya hanya melukis secara santai
57101,电视剧7 EP29,,马来语,群里一直有人求不要让他们解散,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_47,120_00_10_49,440.wav","Terdapat orang dalam kumpulan itu
yang merayu agar mereka tak dibubarkan."
57102,电视剧7 EP29,,马来语,还想再听他们唱一,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_49,800_00_10_51,360.wav",Saya masih mahu mendengar mereka menyanyi lagi
57103,电视剧7 EP29,,马来语,不信你看,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_10_51,840_00_10_52,720.wav","Jika anda tidak percaya, lihat"
57104,电视剧7 EP29,,马来语,还有很多人在下面留言说想再听你们唱一次呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_00,120_00_11_03,040.wav","Ramai orang meninggalkan mesej di bawah
dan ingin mendengar kamu menyanyi sekali lagi."
57105,电视剧7 EP29,,马来语,原来学校有这么多人都知道我们呀,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_04,120_00_11_06,280.wav",Ternyata ramai orang di sekolah tahu kita
57106,电视剧7 EP29,,马来语,连我都有粉丝群了快看,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_06,440_00_11_08,480.wav","Saya pun ada kumpulan peminat.
Tengok."
57107,电视剧7 EP29,,马来语,画得真好,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_11,400_00_11_12,360.wav",Lukisan yang sangat bagus
57108,电视剧7 EP29,,马来语,谢谢你啊团子,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_12,680_00_11_13,800.wav","Terima kasih, Tuan Zi."
57109,电视剧7 EP29,,马来语,主要还是你们的故事励志嘛,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_15,120_00_11_17,040.wav",Terutamanya cerita anda yang inspirasi
57110,电视剧7 EP29,,马来语,你看下面有一个置顶的帖子,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_17,520_00_11_19,160.wav","Lihat, ada siaran di atas"
57111,电视剧7 EP29,,马来语,水哥你看一眼,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_19,320_00_11_20,520.wav","Abang Shui, lihatlah."
57112,电视剧7 EP29,,马来语,他们还说想让你去参加那个呃校毕业晚会的节目选拔呢,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_21,320_00_11_25,440.wav",Mereka juga berkata mereka mahu anda menyertai pemilihan program untuk majlis konvokesyen sekolah itu
57113,电视剧7 EP29,,马来语,到时候我们也去给你们当粉丝后援团,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_27,320_00_11_30,200.wav",Kami juga akan menjadi kumpulan peminat anda apabila tiba masanya
57114,电视剧7 EP29,,马来语,没有问题,测试集a,"/alg_2025_audios_final/电视剧7 EP29/电视剧7 EP29_00_11_30,240_00_11_30,800.wav",tiada masalah
